"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id"
3,10.1697099536486,1.0249267459,-0.00380687071286099,0.0027037680795814,0.0416709000348112,0.120340638368002,0.00156670316571563,0.0194605186113993,0.0222044400688273,0.0159545362053256,0.0309704032243183,0.0171956479363743,0.0360663881971412,0.00523920638541377,0.00614402470346572,0.00131864263662883,0.00904493971368185,0.00828858939623911,0.00189776454979752,0.000240638950658092,0.00261375341868124,0.00279418988833366,0.00368769416785437,0.000513941847008336,0.000356601812030953,0.000204025749719823,0.00023938283660043,0.000603049798875225,-8.60897651890893e-05,-4.96977650822904e-05,-4.61213414320443e-05,0.000216628569063632,0.00014947303146171,5.66871044309776e-05,0.000249814664652231,0.000120005400737541,0.000112774627241854,0.000103114037089979,-5.81508109489516e-05,0.000124014852479792,-6.29130753720912e-05,6.72339613737534e-05,5.98434766222768e-05,-4.91594304297949e-05,-8.17330413606286e-05,0.000134211185258244,0.000116079401420127,-5.52687546736911e-06,-3.80532699672514e-05,6.58975986002341e-05,4.63644353178276e-05,4.20985710979786e-05,-1.36732573641628e-05,1,931,-0.511790073386995,-420.763955885379,16,873.527911770758,958.539437964203,"group-scad","componentwise",0.264855044491916,16,"Model3"
4,10.1697099536486,1.0249267459,-0.0126554185174496,0.00912276331250688,0.0450982894264096,0.0983610290393745,0.118993824329422,0.0612087602773807,0.0272040635632911,0.0342213984527572,0.0264845547007706,0.0492610347579295,0.0454324708105735,0.0108527691526668,0.00671254240065034,0.00582608207368488,0.00274628158758419,0.0142509487633891,0.00120455431794171,0.00361984547023078,0.00629575189682384,0.00233577723280739,0.00379856669436848,0.000842838808767645,2.61216427088989e-05,0.000394044683068782,0.0013016508585976,0.000606041548713559,1.67690748427377e-05,0.000263908827650506,0.000165893359014543,0.000160701018666436,0.000356794217497095,0.000127121597264676,0.00016847262562231,6.67762422598309e-05,-9.15808981517829e-06,0.000155513836194793,4.06868085693362e-06,0.000105553734363785,0.000187619387949866,1.91601487551408e-05,8.37506545840296e-05,-1.78476338986396e-05,-3.23924755434773e-05,9.95445309249342e-05,8.2936930822093e-05,6.17100102092577e-05,-1.15385858412071e-05,3.90158207650233e-06,7.54338200898779e-05,9.62667024729751e-05,6.71235734159272e-05,1,1716,-0.631229443639889,-463.173163416493,19,964.346326832987,1065.2975141877,"group-scad","componentwise",0.27636481631255,19,"Model3"
5,10.1697099536486,1.0249267459,-0.0117987317358431,0.0704946547915231,0.0503744043968794,0.0155468201944192,0.0475654703424919,0.176275368939448,0.0288631738837585,0.034470672770484,0.028210599234812,0.0427155623402713,0.0533650528365897,0.00738393915564574,0.00381714788871813,0.00651424051034899,0.0127889238997517,0.00429712840458415,0.00241584714086419,0.0029907629251749,0.00215632138865228,0.00311200013976735,0.00327416922366708,0.000212739779852786,0.000255896587452356,0.000330869016143377,0.000171832332984881,0.00046931552978337,0.000105138036043022,0.000217023311739062,0.000217875937174753,2.20943312909014e-05,1.36652845600947e-05,5.24876539220657e-05,3.30458394424636e-05,0.000155355740119129,-5.56059719261196e-05,0.000189638705658729,6.92001728757057e-07,0.000109359388929621,9.29546902215666e-05,5.48594317664435e-05,0.000136808977940383,2.13451942866725e-05,8.43313091506003e-05,5.55493144062633e-05,-5.08347822774547e-06,5.52909053934838e-05,-1.16942714240016e-06,7.54893039290795e-05,2.52168198695996e-05,1.17725205366619e-05,6.77834833754256e-06,1,1873,-0.668952789549828,-485.065939945527,20,1010.13187989105,1116.39628763286,"group-scad","componentwise",0.28424588334228,20,"Model3"
1,10.1697099536486,0.7935635567,0.00588799235399212,0.0493002275811908,0.0283938436757972,0.0216689959107184,0.0574848741921578,0.0807111723890051,0.00804202921762985,0.00335043474644411,0.0127061813499773,0.00530359801058679,0.0154883341243585,0.00539271583713278,0.00516239261201939,-0.00190620190045108,0.00595810051643195,0.0076879467552961,-0.000160175584573027,0.0013311162253136,0.00103367497583054,0.000678186267446538,-0.000111419101120777,0.000263853490518222,3.07788553388598e-05,-0.000394726789983023,0.000450815705545804,0.000270341466283972,0.000177083406026535,0.000147420868195509,8.08686410143541e-05,3.31527642002891e-05,-5.64937016144431e-05,-2.47657792165485e-05,4.8477112665942e-05,0.000187810343115773,3.11596963664391e-05,0.000129082880409123,7.07064121766822e-06,-1.72032101696866e-05,0.000115750278071852,-1.0782354068565e-05,-2.84881797419458e-05,2.44767235792228e-05,1.74053454768571e-06,-4.03370590372265e-05,4.1190703443989e-05,5.75810878983457e-05,7.63971270097385e-06,-4.02786586886706e-05,1.61300968116001e-05,5.73140199797282e-05,1.15594681073126e-05,1,2084,-0.408340670870575,-418.646189643374,14,865.292379286748,939.677464706012,"group-scad","componentwise",0.268120733546946,14,"Model4"
2,10.1697099536486,0.7935635567,-0.016447232383327,0.0435227187429683,0.0811007888910498,0.0373793046336803,0.0298874287309702,0.0309262556796291,0.0302382019847687,0.0265032461702667,0.015103350838486,0.0337342091871003,0.0190387812196564,0.00889928788173493,0.0063641967482492,0.00711376376083839,0.00514050751342148,0.00665421718160146,0.00270802614843049,0.00386083330610749,0.00161156930525933,0.00505210111842941,0.00333296931934373,-5.23105642794606e-05,-2.14318507760631e-05,3.75036613419091e-05,0.00043305945609905,0.000224990652841258,0.000187512287544233,0.000329181615777726,0.000180639427425408,0.000310040670848096,0.000247835676525407,3.38029493935675e-05,0.000136797195307548,0.0001074082130117,0.00014716653813413,2.27242433004272e-05,5.16924588692825e-05,3.39280909969083e-05,6.65425416990182e-06,8.66007735343926e-06,0.000138192575340319,-3.85485768620891e-06,1.82498171847396e-05,-2.07899866361145e-05,-7.8808620462999e-06,-1.22118022694733e-05,7.45222201837491e-06,-1.66198097793555e-05,-2.06026982846639e-05,2.52360192609746e-05,1.40939525095243e-05,1,1093,-0.474580076793027,-459.611665345905,19,957.22333069181,1058.17451804653,"group-scad","componentwise",0.27272436086724,19,"Model4"
3,10.1697099536486,0.7935635567,-0.00102967290930878,0.0292251618965189,0.0282851141048458,0.0751964858559542,0.0437980286423228,0.080008707838079,0.0170423761196868,0.0271287282042124,0.00428969558515155,0.0186648433636121,0.0179574578291405,0.000915995813491013,0.00419302492780905,0.00115540334355742,0.00351381479976186,0.00300891067452098,0.000554707319754963,0.000285073877725176,0.000350984831829993,0.000266874480457208,0.000147472925706263,-2.38166388328417e-06,0.000189822631889917,0.000348062160518511,0.000175546436337282,-3.96908664137423e-05,4.38065743203399e-05,7.65010827304858e-05,-1.91974832617195e-05,6.82702369736053e-05,6.10721904825057e-05,-2.84156908364178e-05,1.16857547210271e-05,4.09273622328276e-05,9.38164430145534e-05,1.60068277256555e-05,3.24097984953303e-05,-5.15153189049619e-05,-1.91410740765086e-05,9.93387188171294e-05,1.72366236907179e-05,1.74498760839162e-05,3.80843300252362e-05,2.84452406471019e-05,5.98953918905827e-05,-9.39451003489024e-06,3.50554369965296e-07,1.08396757009099e-05,4.06014517731218e-05,1.51730121198713e-05,9.05560508762416e-06,1,1838,-0.417911262892685,-409.978880238277,13,845.957760476555,915.029625508728,"group-scad","componentwise",0.263536221454395,13,"Model4"
4,10.1697099536486,0.7935635567,-0.0107048095416926,0.0734713033660916,0.0769337528521736,0.0326953192301518,0.0877980948122826,0.0683097957032956,0.027559338382596,0.0373426321857983,0.025310827266024,0.056110531032935,0.0352709208079932,0.00745517706201173,0.0118762389328201,0.00792805701505346,0.0161261059561175,0.00980583051219458,0.00350148154714792,0.00347252610545969,0.0024611231518308,0.00474347915482752,0.0039185811261282,0.000832933613080881,0.000970598896225688,0.000459038800824443,0.00163376575491333,0.00255769567303204,0.000580528692691883,0.000539150268045712,0.000671485755572207,0.000755390250527867,0.00143029189797518,0.000228137824444138,0.000316409364001117,0.000268430642042809,0.000230523030777788,0.000501044949808621,5.58452573327383e-05,7.27831277980259e-05,1.98665691870133e-05,0.000104138431865483,6.12859034877676e-06,9.28346891959404e-05,5.96586548358584e-06,8.32042250589289e-05,1.25074339851645e-05,2.48436442983168e-05,5.47228685037939e-05,4.23453231481628e-05,3.17995952731382e-05,3.20046993525075e-05,1.54175990856314e-05,1,2231,-0.543297337832761,-443.125059618604,21,928.250119237207,1039.8277473661,"group-scad","componentwise",0.273616434713099,21,"Model4"
5,10.1697099536486,0.7935635567,-0.000506219797751006,-0.00103435514267577,0.0296470602338992,0.0179233671982858,0.0878474640116521,0.178815988630606,0.0387681573296029,0.0535654089092155,0.0529971041686191,0.0565431040100637,0.0651575086385592,0.00969089049359527,0.0168340473928131,0.00866576127755738,0.0227809141490415,0.00824708011173554,0.00464210212538311,0.00307362645896145,0.00256562723827416,0.00585931081849402,0.00245624338734932,0.00147554487227788,0.0010693746177773,0.00228487661169291,0.00302669715961505,0.00219369105759093,0.000132412196206155,0.000225463745741917,6.05307529906248e-05,0.00027628795957839,0.000451644169402542,0.000137648264229184,0.000182104385692534,9.40814564879346e-05,0.000222604567889039,0.000108333119156317,1.36161078065531e-05,5.64823002263638e-05,0.000136833483527586,2.79792795788417e-05,0.000132321261875243,5.23750592876782e-05,0.000125192673432189,7.73395137349486e-05,-3.03382547142453e-06,-1.67266639273161e-05,4.22847406210324e-05,7.62955520118997e-05,-2.63497219897421e-05,2.43792621647294e-05,-8.1122550047659e-06,1,1433,-0.596482169169161,-400.663765745127,22,845.327531490253,962.21838000624,"group-scad","componentwise",0.271847508430299,22,"Model4"
1,10.1697099536486,0.6144274419,0.0191229657693683,0.0439086359959032,0.087382727556792,0.00428010670683045,0.0955786812883602,0.0237334143792945,0.044797534035004,0.0391967142594932,0.0260950551629555,0.00982289210990007,0.00101288406294383,0.00749803762170834,0.00808866848677429,0.0124393215706004,0.0139226487239971,0.012393154385886,0.00158829439698802,0.00250045396189573,0.00216959830667708,0.00195556190710783,0.00356107343316277,0.000264334316753884,0.000639657496254238,0.000524464200245768,0.000363060767168759,0.00075915507377698,5.68446115317819e-06,0.00021696556169608,-0.00011384821908966,-0.000127199059331659,0.000263827267531781,0.000191588255634258,-0.000151426326719214,0.000154902747082565,0.000287632070349671,0.000219748169764778,0.000124681453370637,-5.09125958654434e-05,-0.000161157866681343,7.36082797210186e-05,-4.92778031942594e-05,5.08094046107917e-05,2.1537760488491e-05,4.01504423265622e-05,9.4076679849344e-05,-5.0859974317023e-05,-5.67082103233135e-05,-6.35570391316848e-05,7.6356517496745e-05,-2.14765628522897e-05,2.72266268521744e-05,1,966,-0.397328295047906,-353.802044820754,17,741.604089641507,831.928836222042,"group-scad","componentwise",0.258585375356336,17,"Model5"
2,10.1697099536486,0.6144274419,-0.00450287447829263,0.0359624902792974,0.0841623744593281,0.0557146955290522,0.0521452018386675,0.0482376819896495,0.0270294923513685,0.0297730354634368,0.0249709508385245,0.0368168213746687,0.0304543169227463,0.0048405637694758,0.00532877360244339,0.0137746705244174,0.00694262274119869,0.00874958491281583,0.00345022817664217,0.0049516693726424,0.00412362893816125,0.00646656077226175,0.0105080570713619,0.00147561143782206,0.000520977531742202,0.00132943252348689,0.000499329574953751,0.00108674386686431,2.59342331851819e-05,0.000228801682451054,0.000247494114892576,0.000263109974979813,0.000182366078606632,0.000197438036473004,2.72864932858602e-05,-2.16583981754465e-06,4.92231428884563e-05,0.000112191394568806,0.000113047559446725,2.66078937108391e-05,1.86482859801649e-05,8.97842804987354e-05,2.60604065930547e-05,3.97020124804398e-05,3.89741531592246e-05,3.04067909882123e-05,1.18154102737954e-05,6.35726127621235e-05,5.30782791913892e-05,1.17806925878066e-05,5.16403218988824e-05,4.27395292042584e-05,1.29056238897321e-05,1,1528,-0.422930745705809,-393.690227820971,20,827.380455641942,933.644863383748,"group-scad","componentwise",0.262203856941694,20,"Model5"
