"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id"
2,10.1697099536486,1.0249267459,-0.0213598649017464,0.0214032468942577,0.0714199214698915,0.0248307297371288,0.0469598446604139,0.0395531391559933,0.0181218638772524,0.0275316682940681,0.0193543657076212,0.0172538137759409,0.0138557343613728,0.00863905811175312,0.00454054325131674,0.00340057816578988,0.00838175896102,0.00289288324582321,0.00140349561498323,0.00241848413012835,0.00109948671095349,0.00197672178938207,0.0031458533946539,0.000667045080251848,0.00057237485493395,-5.07875492725947e-05,0.00125777329166255,0.00139833829747058,0.000315730143076708,-0.000135295106602719,0.000463979886487067,0.000304938959926464,0.000137555597970233,0.000130270381205636,6.60360843402531e-05,0.000109115740575747,0.000111277130885523,-4.50156284960937e-05,2.73862879356279e-06,-3.89626778649409e-05,-3.2016981306336e-05,0.000165642103058332,-3.41472998253926e-06,3.58798858606273e-06,-6.020588803425e-05,-5.52684536239657e-05,-4.00955940611049e-07,5.05605743721474e-05,4.74578326668299e-05,-6.50959171977714e-05,2.1342541335615e-06,-7.95755967380947e-07,-2.74562423348258e-05,1,1007,-0.51467210123227,-494.8014386577,17,1023.6028773154,1113.92762389593,"group-lasso","componentwise",0.277607435200023,17,"Model3"
3,10.1697099536486,1.0249267459,-0.00675795848143371,0.0254365189828363,0.0502262371470492,0.0579946654287398,0.0253660499331553,0.0418507512924939,0.0092506982493585,0.0248560823572187,0.00152364808654064,0.0178134708681244,0.019537054814191,0.00338613586440644,0.00656845259860722,0.00575663184457335,0.00481262378711262,0.007374436350578,0.00130207554832181,0.000503419035748659,0.000118487214930192,0.00152729683824406,0.000866941239769185,3.33727738550526e-05,0.000317186354424019,-0.000276321468928182,0.000175597777647502,0.000278501764880798,0.000244824585969997,7.97814821020552e-05,-3.32764833534708e-05,0.000326414274361742,0.000121514688570393,0.000140140666602987,2.80415148171742e-05,0.000116258488953985,4.91060152391132e-05,0.000249566015791621,-1.39784137939509e-05,1.54979071271393e-05,7.81360510954433e-05,0.000119503084041185,3.85819840009788e-05,0.000130713417175617,7.28687359692606e-05,2.27086976490919e-05,2.60588272485048e-05,-3.01765839385783e-06,-1.55827710225486e-05,-1.29279534199434e-05,9.35402517440849e-05,-3.61528909759634e-05,4.18474512209997e-05,4,2204,-0.454647315972251,-436.237386567258,14,900.474773134516,974.85985855378,"group-lasso","componentwise",0.267264697944544,14,"Model3"
4,10.1697099536486,1.0249267459,-0.0194279600330868,0.0998039952812675,0.0268626562101166,0.0225228731731027,0.148817714398714,0.0436838107829572,0.00240243008860515,0.032678004405898,0.0300147070816652,0.032633205289501,0.0266413563372326,0.010082432248362,0.0121737341430859,0.00785113012509339,0.00518907957168259,0.00152013050873692,0.00385122565876608,0.00308787139973575,0.0020550707681288,0.00389841821491254,0.00401992443885937,0.000899531209038783,0.00179511814615458,0.00117304032449025,0.00140740037673019,0.00191509253053321,0.000330486313410457,4.06268992026553e-05,0.000194331285041199,0.000312505723765209,0.000370903530252399,0.000100921076784046,8.23850830422595e-05,-2.05197781218729e-05,-0.000118726537720947,0.000124300032497144,5.79265841677749e-05,0.000138367378252863,-0.000138257105650633,9.49448033266985e-05,9.492938413081e-05,2.78897999410208e-05,6.74944331319706e-05,8.7965492206763e-05,-6.27609281291716e-05,-2.19233700620897e-06,-2.82128909844036e-05,-5.28766853368922e-06,-4.76785657910254e-05,2.68953237940876e-05,2.00680956241541e-05,1,1154,-0.642531814991688,-507.469380040362,19,1052.93876008072,1153.88994743544,"group-lasso","componentwise",0.282887805021309,19,"Model3"
5,10.1697099536486,1.0249267459,-0.00883403247772793,0.0729151849887098,0.0474711052801434,0.034040424588694,0.0475777272578063,0.18464321955009,0.0423273419453509,0.0182352591426549,0.0323094844679583,0.0296029560687639,0.0596880172642602,0.00477806103876597,0.00598161634294803,0.0034853482429037,0.0111131644771434,0.0164940441939861,0.00105049354097514,0.00483994971655573,0.00608428167569727,0.00175539282817582,-0.000101997854407444,4.57907536996865e-05,0.000961753185636383,0.000820113824427886,0.00168331318911224,0.00121666243954823,0.000501328945508669,0.000466090962895658,0.000240893458113187,0.000374249890033576,0.000153992155561341,3.47767461267661e-07,9.33800121271726e-05,-9.67142525069267e-06,0.000174354036031205,0.000481498745317905,-0.000137953790624992,2.16384301302789e-07,7.53199617617219e-05,1.04614934449125e-05,0.000118919984670547,6.69148884881681e-05,0.00010340816263474,0.000101655701443863,-2.00655179975092e-05,0.000146173750508705,3.20408333992324e-05,2.74942168873579e-05,-1.8975764949309e-05,-4.94123553995616e-05,9.75752833636533e-05,1,1306,-0.679457215959274,-468.326542925857,17,970.653085851714,1060.97783243225,"group-lasso","componentwise",0.281696688502021,17,"Model3"
1,10.1697099536486,0.7935635567,0.00730981757018396,0.0851261118489614,0.0407773131111664,0.0404129006632318,0.0470174294258624,0.0444555264713277,0.00630136363293762,0.0104513794385057,0.0101080858866377,0.00831466012659067,0.0181146996181315,0.0021886836744728,0.00873110577341779,0.00209212033484162,0.00527835875277071,0.00695564944971414,-4.82626653346311e-05,-0.000627687049358857,0.00127065037289607,0.000663963621037365,0.00174700768027355,0.000286195588204916,0.000213229670870024,2.00511137836253e-05,0.000633286889028377,0.000326100628696131,0.000132582842136567,-0.000126118353512311,-3.24763825947522e-05,0.000252022923211797,9.02681638346476e-05,2.26971336070639e-07,1.29534668506832e-05,0.000208259587046197,0.000133396095700484,-3.09239570031627e-05,-2.81428666396042e-05,-9.54067476723113e-05,1.92704002516152e-05,3.32605853708042e-05,7.8486655060339e-05,2.34930873293255e-05,4.89337290322953e-05,4.56280849363265e-05,5.90772059316029e-05,-2.96445457024907e-05,2.71349200590844e-05,-4.37273659698931e-06,3.86838476760474e-05,-4.5503082698671e-06,9.30777505761247e-05,1,1395,-0.410637052777418,-410.714683604538,15,851.429367209075,931.12767301543,"group-lasso","componentwise",0.26732938749429,15,"Model4"
2,10.1697099536486,0.7935635567,-0.0156196061748263,0.0416108841849876,0.0783206085906859,0.0350925800286678,0.0296682815952869,0.0282889870922912,0.0263898025624358,0.03281690630367,0.0181331577017115,0.0333041552722894,0.0198227803989851,0.00652554662370095,0.00537674090994832,0.00627608399401058,0.0103058097201228,0.0066873937621474,0.00299282849068364,0.00444329548677047,0.00319835113845475,0.00478447410035124,0.0045705446211519,0.00125134576737056,0.000748675870374751,0.000439946347751541,0.00129114100576306,0.000595517817369581,0.000286032935945229,0.000485184067252769,0.000190964549589498,0.000450354845340807,0.000303056211456373,0.000224246780223902,0.000269474285755306,4.36032750812939e-05,0.000120849138547093,0.000128563229759634,1.12153694238797e-05,-5.64165592598008e-05,0.000135616359158046,7.91224123089615e-05,3.48392540202587e-05,3.64738856081282e-05,5.92928408800662e-05,8.43640503441216e-05,4.34024136100038e-05,6.62036992541119e-05,-3.18826297860798e-05,5.74548898346383e-07,5.58109664636349e-06,1.91453373290002e-05,9.27411281649846e-05,1,928,-0.474741072426626,-454.043535150347,20,948.087070300695,1054.3514780425,"group-lasso","componentwise",0.271953569622576,20,"Model4"
3,10.1697099536486,0.7935635567,0.000299451068784783,0.0246260164492547,0.0341158536045054,0.0883302949439455,0.0358160541577558,0.0587611702169418,0.0126195543785774,0.0278652039682827,0.0104265272801691,0.0263520712332613,0.0242828086597735,0.00332827188783893,0.00404891434165513,0.00186872416944682,0.00571801103672013,0.00599346194774487,0.000883874436726229,0.00133938460143057,0.00228252456343406,0.00159538898440982,0.000646534982511363,0.000603970560450546,0.000273766556140129,0.000316932453579063,-6.64809253035341e-06,-6.62808739256698e-06,0.000125080928588531,-6.74934845429161e-05,8.48024665419084e-05,0.000113085462513709,0.000213019961934068,1.27399341558393e-05,0.000141263348877354,0.000154281065118424,0.000125847581673781,0.000145071953929753,1.80375228903322e-05,-5.46518167107301e-05,4.2946306695395e-05,5.4160238567081e-05,-2.16935313830472e-05,-2.99623650441108e-05,5.17458155958486e-05,-3.09030791254472e-05,-3.0301832330841e-05,8.42716778275414e-05,3.11169606851188e-07,9.67376717945731e-06,4.467389159977e-05,1.089935706363e-05,5.04640247887581e-05,1,1580,-0.422475464885721,-402.128128047791,15,834.256256095581,913.954561901936,"group-lasso","componentwise",0.262387964784912,15,"Model4"
4,10.1697099536486,0.7935635567,-0.00299762503300116,0.0543760568925944,0.0868080522098613,0.0846903375841824,0.169516643020773,0.0255048747228134,0.038307531588959,0.0513073751354602,0.00329688844259476,0.0574267190461354,0.0203652607962736,0.00421343635251934,0.000971461881446996,0.0123046315247477,0.0113744321857177,0.0115888202271314,0.00435767661659501,0.00791903720454646,0.00757684942553207,0.0062630755306467,0.00420239681567503,0.00155165151876579,0.00128128520707697,0.00258683263319991,0.00319496066277043,0.00252476872284383,0.00023003697411152,0.000549263148370828,0.00020649633729474,0.000545814572509747,0.000341622234297328,0.000145244435196277,0.000367221748097238,-9.46050212476842e-05,0.000187638255422546,0.000196502985335232,6.0774224856226e-05,4.14990729512665e-05,-5.38346900863103e-05,4.66660127314352e-05,2.92242102989295e-06,7.45937514949453e-05,1.2134266355961e-05,1.52525396974533e-05,6.99885920253851e-05,7.06615566474595e-05,4.16389881771216e-05,-5.79336815784547e-06,4.43629989139824e-05,-1.78052508682873e-05,2.26550418865235e-05,1,1864,-0.578255080882267,-420.158348110845,22,884.316696221689,1001.20754473768,"group-lasso","componentwise",0.270764235621572,22,"Model4"
5,10.1697099536486,0.7935635567,-0.00540556628151521,0.0391983076456525,0.0609599402509274,0.0377910801014383,0.0483242698826061,0.0928444385599306,0.0491327414906452,0.0398126593059456,0.0330335524844291,0.057333583807589,0.0525673865240915,0.0176361406887255,0.0186852091971428,0.0127498418976094,0.0223169920744191,0.0231475081080491,0.0050911675070799,0.0125658795194398,0.00495273838062877,0.0112185715339949,0.0067755189547903,0.00308379293672015,0.00367115652872537,0.00286500913660535,0.00357288076424909,0.00449184946074028,0.000949674300634674,0.00051351034381041,0.001132925243111,0.000931942082048613,0.000879707164144156,0.00039826547946779,0.000208197879346993,0.000206445992427,0.000537531125264542,0.000498795534861096,5.70711087150805e-05,0.000134015325961056,2.20090621276272e-05,2.15398184921778e-05,0.000163632573194417,4.76300331391261e-05,8.35169800057527e-05,0.000111303131286093,2.85283930606093e-05,7.65498597762767e-05,0.000106363937008113,9.23767920811767e-05,3.68275252776318e-05,5.42761275822284e-05,0.000115825061064304,1,1408,-0.570352182213664,-409.428797295051,25,868.857594590103,1001.68810426736,"group-lasso","componentwise",0.273064856896791,25,"Model4"
1,10.1697099536486,0.6144274419,0.0150639919802592,0.0339425891048189,0.0191916056788511,0.0565714844945253,0.0610814314372708,0.0454888717581583,0.037787476983805,0.0231466672179239,0.00885786931008598,0.0202725688025207,0.0290589723889912,0.0083419010898875,0.00980905942543593,0.0109340428754306,0.0114569672559111,0.0190484212203091,0.000343636417155341,0.000799123927759741,0.00159350761676524,0.00164047599923156,0.000859337799619283,0.000464343281987729,0.000567037970863461,0.000605086866737668,0.000240323109946965,0.000631054570250738,2.67398646420803e-05,3.20450242571525e-05,7.87740512106148e-05,-3.73515859019956e-05,9.21437605290977e-05,9.86838602688462e-05,-2.4339088924425e-05,0.000143570131301529,0.000216060193182894,0.000105532364512501,4.93525392837804e-06,0.000159084483363748,4.61249229951064e-05,3.76903460140117e-05,-0.000112151639696148,2.80208470671055e-05,-5.57619954247193e-05,-4.46547733359867e-05,1.72803806735068e-05,-9.44697197117684e-05,8.55217866597966e-05,6.82708650739346e-05,-7.36155068606227e-05,2.64084312142951e-05,1.9644742827922e-05,1,1066,-0.382893266729811,-371.223501851833,15,772.447003703666,852.145309510021,"group-lasso","componentwise",0.261113419280688,15,"Model5"
