"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id"
1,10.7013581098628,1.0641208868,0.00584999538057454,0.0971103137918486,-0.00771609164449342,0.0103279222539838,0.000374540225002948,0.00293767137996836,0.00358045062678964,0.00252052690701812,-0.000250370915546294,-0.00222134122197078,0.00366651836424248,0.00170945928210595,0.000517601019501445,0.00091053616144341,0.00073914488571065,0.00200371011254034,-0.000253082479834943,-0.000172020373355804,0.00025171383764216,0.000242478564384586,0.000504165727707231,0.000185713338822093,4.87906924210238e-05,-0.000156882765796426,0.000124025230924573,0.00037679244736339,-4.86851746454229e-06,-1.10055076325401e-05,8.85405168449039e-05,-0.000113708815816139,0.000233585755869838,-8.52756439496866e-05,-5.02636092842213e-05,5.49239281084929e-06,-0.000102598750395376,7.15552504657757e-05,0.000159131403304814,2.69828097930835e-05,1.8648596717344e-05,-9.3211648796701e-06,4.73707902369701e-05,9.30187196406564e-05,-1.28047084162848e-06,-2.70605427429696e-05,5.74344147913898e-05,6.81250201194817e-05,-5.53458241641552e-05,-2.22990798245244e-05,-4.01066754427403e-05,1.31942993116187e-05,1.46530102868252e-05,1,882,-0.493454604347966,-519.164515077293,9,1056.32903015459,1104.1480136384,"group-lasso","own-other",0.278326387284307,9,"Model3"
2,10.7013581098628,1.0641208868,-0.0131743418495829,0.01172750269554,0.0635604302917098,0.0139616716056863,0.00572233593365997,0.00514833833603949,-0.000365602527163124,-0.00410275995436454,0.00153841366820275,0.00112128224976988,0.0014657931562012,0.00027542102545192,0.00134770397160087,0.000136697736453003,-0.000280477459124018,0.00048747564362005,0.000285476062159397,0.000494871218359638,-4.50227804031099e-05,-0.000177225076928289,-3.32073171174217e-05,8.62219907472568e-07,0.000139554322913465,5.50529836494478e-05,0.000163754218360965,-8.61697440596963e-05,2.57128136137219e-05,-1.9235510229943e-05,0.000215294184296725,4.46852264488446e-05,-8.95685527043008e-05,-4.63390685644408e-05,-0.000198537545911235,-9.79030483382044e-05,5.83307009476885e-05,3.2258707979645e-05,9.06385561358656e-05,7.90292304303437e-06,-3.61132346877904e-05,5.6042769398029e-05,7.43887866991394e-05,7.40395224873731e-05,5.1171116387736e-05,-3.72352525193852e-05,-3.96903051011867e-06,3.24231853242687e-05,-4.38526355170072e-05,-1.44909285913345e-05,-4.07635281836359e-05,0.000115682219052748,3.51496288499686e-05,1,768,-0.462011291975095,-529.124567351013,6,1070.24913470203,1102.12845702457,"group-lasso","own-other",0.277632602251696,6,"Model3"
3,10.7013581098628,1.0641208868,-0.000737277638862402,0.00645897196754715,0.0151483594087707,0.147976645399795,0.0165850451614402,0.0329081221760398,0.00664928495677442,0.0117892416735919,0.0850370825366612,0.00506059067665107,0.0212554569990902,0.0105895147945372,-0.0106778145648265,0.00574757616405989,0.0123469564116971,-0.00500680564894812,-0.00064550591770513,-0.00485163739758429,0.00111272790704052,0.00484546356948449,0.00134858798312371,9.94298344128229e-05,-0.000564584233664542,-0.000233856697991685,-0.000721769047961743,-0.00110022880580894,5.39500797178891e-05,-0.000465899177718192,0.000324172398933859,6.35458728791899e-05,-5.04276476871328e-05,-6.01780301422784e-05,0.000376863748079437,-0.000403240552834652,6.2169418839085e-05,0.000282288235488937,-0.000252690935631294,6.009348910251e-05,0.000211773179640881,4.83056416819257e-05,8.77289639335438e-05,5.25449455802825e-05,-2.58876720618016e-05,7.33548284196057e-05,8.84146476950868e-05,-9.40094020459854e-06,0.000150662660209976,-2.61906121375184e-07,9.33453889605525e-05,5.51363693999923e-05,5.83226593812491e-05,5,1500,-0.789121852973504,-433.117792723422,17,900.235585446844,990.560332027379,"group-lasso","own-other",0.265640843567295,17,"Model3"
4,10.7013581098628,1.0641208868,-0.00709362337745331,0.0107573416423698,0.0116220509632475,0.0509088339157498,0.15237286344401,0.0280661418281806,0.0137905216164256,0.0120228539117625,0.0259359346943432,0.0450061865111054,0.00594773067020213,0.000702253250776313,0.0026837111513906,0.000361428094048982,0.00730820358817686,0.00260128933240722,-0.000340113772024209,0.00144016441692957,0.00135225874445179,-2.57870686076996e-05,0.00136549560700101,-0.000286632967728183,0.000275763871955966,0.00035884774280881,0.000426226327796001,0.000451648663899329,-3.71495413909227e-05,5.95853804223176e-05,0.00012140065584231,-4.86627576637391e-05,-3.47082975161004e-05,5.51214108260741e-05,-5.35722529028489e-05,-1.90382943193907e-05,-0.000196250702268842,0.000188264818911678,0.000108593538763022,5.79146672285132e-05,0.000120670961856893,2.93965500103113e-05,-1.62730402616589e-05,-6.3607960649597e-05,-7.3245248159966e-05,4.92956763856438e-05,-3.57776720373824e-05,-8.60333388202744e-05,-8.96194408113867e-05,-2.33238834627736e-05,-2.12714560247821e-05,5.58656569952566e-05,3.29579336908301e-06,1,783,-0.746199597058338,-532.381015152238,13,1090.76203030448,1159.83389533665,"group-lasso","own-other",0.280682635522321,13,"Model3"
5,10.7013581098628,1.0641208868,-0.0591930467303751,0.0337891945664416,0.0420840412514618,0.0559321702394801,0.0368611809272434,0.254123806788169,0.0257201646407334,0.00942140416394553,0.0405735689531885,0.0305544356935228,0.110064012289505,0.00759594101425714,0.00986174716268848,0.0120212082657937,0.0191267689604191,0.0698053314693168,0.00208784498614955,0.00405996675441431,0.0051076574838364,0.00632638258102514,0.0112380461868516,0.000174013508418653,0.00111934974398842,0.000434491683148208,-2.18071698374924e-05,0.000980633310822438,7.42142158560359e-05,0.000303142476238666,-4.47018242002325e-05,0.000133237109849478,0.000211224200423927,6.12188745795047e-05,2.69043902588652e-05,6.36457801361415e-05,-6.77486570367022e-05,0.000194122857311396,0.0001526928029821,-4.8542317971234e-05,-2.28971483292587e-05,0.000103266609663046,9.06200866836508e-05,-3.08904722020069e-05,-4.53214240329775e-05,-9.41837027244585e-05,0.000167258401325461,7.28807453599848e-05,3.02418863062088e-05,4.31417784809082e-05,-6.01768995802595e-05,-2.69218944979354e-05,0.000111460751014921,1,1030,-1.38403649896098,-716.50088262319,20,1473.00176524638,1579.26617298819,"group-lasso","own-other",0.341765708241048,20,"Model3"
1,10.7013581098628,0.8239101566,0.00535936727052286,0.105707363192107,0.0129488092800466,-0.00346852778943014,0.00849594620886375,-0.00790589709085763,0.00195163225611581,0.00214671944070854,0.00110421941237464,0.00450165350602935,0.00484363102839514,0.00111344399386082,0.000839843894902497,-0.000111199073167727,0.00149252410280209,0.00120657005872275,0.000402290216663232,0.00029549507694022,0.00058455626191288,-0.000509458806064903,0.00031895618546811,-0.000135397916476566,-0.000143009841417125,0.000191187264781839,0.000471253439265098,0.000266356947066194,2.98082060426375e-05,4.07336873166056e-05,-0.000153723608865002,5.17880457778759e-05,0.000336741179679408,5.90397020940502e-05,0.000270971982320545,-8.65270957798918e-05,-4.52072976825767e-06,7.33254937729118e-05,-9.45128363829382e-05,-9.9463122686776e-05,-8.48810092658087e-05,1.3857463946611e-05,5.41449229452596e-05,7.90299330967207e-05,1.18014961904107e-05,-7.21351603404582e-05,-6.22497568920585e-06,5.18414562902294e-05,-2.12402152108756e-05,-2.75907892728873e-06,-6.15992086549565e-05,1.93169240095923e-05,1.31425323335608e-05,1,775,-0.470493067605604,-512.381513398292,8,1040.76302679658,1083.26878989331,"group-lasso","own-other",0.277449239255116,8,"Model4"
2,10.7013581098628,0.8239101566,-0.0142614970506447,0.00392105376185231,0.07140337635127,-0.0186745060705022,0.0209817769070564,-0.00396442698017379,0.00312747455959675,0.0188534536600488,0.00306386457101829,-0.000385047197958052,0.00239916773680073,0.00180265507347851,0.000906771031127874,0.00157224742805137,0.00127465543289154,0.000770088024131202,0.00030366061731664,-7.83125085271109e-05,-0.000104322186842625,0.000651049852424629,-6.68898857520409e-05,3.20592305030989e-05,4.82969599722276e-05,2.67954837979281e-05,-0.000199605788415636,2.60682847489021e-05,-0.000157270978184957,0.000173223558692942,-0.000146160172706871,3.30996733775555e-05,-2.70253276393722e-05,-3.97106384926523e-05,-9.94609089461823e-06,-5.2237739119197e-05,0.000154558174824786,9.57062560955845e-05,-7.70383444851568e-05,0.000113988141304024,1.1831116772385e-05,-1.18254479734861e-05,7.01887082581586e-05,-4.02956351425899e-05,-2.49228422173298e-05,-5.34989709184757e-05,1.58171654218812e-05,-4.95171266847026e-05,-2.74282453938838e-05,4.88368551198254e-05,1.09424313144688e-05,2.40502611769056e-06,-2.16394168742811e-06,1,820,-0.477390747587442,-529.786527993851,9,1077.5730559877,1125.39203947151,"group-lasso","own-other",0.277724119673235,9,"Model4"
3,10.7013581098628,0.8239101566,0.0122064907203051,0.0149932799252116,-0.0503590281680991,0.0925185590234877,0.0248389849369406,0.142119750911233,0.0149005437643762,0.00569835325775142,0.0389716654305039,0.00760026509480415,0.0118069556735385,0.00517872824686011,-0.0124686816197528,0.00931194018254976,0.00101342235458224,0.00289856753094161,0.000104172326490079,0.00227474125719027,-0.000289356380747455,0.000679679834359454,-0.000573874276081715,0.000226401012017953,0.000399034189056473,-0.000373247336663016,3.85774207176132e-05,0.000505249849532613,0.000153385207502319,3.88747328595159e-06,0.000201956080143343,-1.53908346811665e-05,5.43920774212042e-05,0.000100155635212002,2.01457290017514e-05,-5.2120926400336e-05,-0.000232743019436844,0.000121137923278415,-5.52882272588915e-05,-0.000129059577984356,0.000185589558433,-2.53116950141311e-05,0.000227744860389735,6.78532009682264e-05,7.99973202893603e-05,-6.0799980346613e-05,2.28139027909454e-06,-8.89807201438913e-05,-3.59852221645563e-05,-8.47353311393329e-05,-0.000106321934515972,4.11041068442642e-06,0.000101555044546082,5,1500,-0.652097493830178,-406.942437703699,15,843.884875407399,923.583181213753,"group-lasso","own-other",0.26226713608077,15,"Model4"
4,10.7013581098628,0.8239101566,0.0176986274387159,0.0138097436729884,0.0509658433669063,-0.0123880392699072,0.270532588205016,0.0716812182455891,0.0259582658639309,0.0281739338167815,0.00941943116036183,0.0400900143958758,0.0330329060032525,0.000726829606448223,0.00422923606885177,-0.00200623771325186,0.000962043030053588,0.00667238724403529,3.87846376699922e-06,-0.000242336937296151,0.000133785881017439,4.5069293906409e-05,3.49654254559182e-05,7.46365634772669e-06,-0.000121361265000833,2.27443002839257e-05,0.000319824260821466,-5.68213022271904e-05,0.000288215867615774,0.000217207396295399,-0.000182265653734901,-0.000105488330695643,-5.15371754261182e-05,-3.82043134374618e-05,-3.78328258183133e-05,-1.56211464739342e-05,8.9521077951702e-06,-8.87930772836066e-05,-2.64658625152775e-05,4.73665410267079e-05,-5.26668122707018e-05,-5.28055421240502e-05,-6.86173584612877e-06,-8.28626784299685e-05,-4.53558156303163e-05,-4.83547757301254e-05,-4.84149696515653e-05,7.00787713959044e-05,0.000155190347077603,-3.20838912946867e-05,-4.36532744824387e-05,-6.07486382811763e-05,4.80441374548738e-05,1,814,-0.735216217467961,-431.091356149431,13,888.182712298862,957.254577331036,"group-lasso","own-other",0.268594394969757,13,"Model4"
5,10.7013581098628,0.8239101566,-0.0410977742784452,0.00734570050238435,0.0605164602019217,-0.013864389779899,0.04078719442294,0.381246423909441,0.0186292314026988,0.0190903735604562,0.0452671273955486,0.0572009299139087,0.113816480137195,0.00549907065627381,0.0046227465480863,0.00991246958122348,0.00882692314933442,0.0379904132338318,0.00364592085003601,0.0017914093537499,0.00409321281759631,0.000262103005933163,0.00607223531338451,-0.000105628193724765,0.000494949533008671,0.000148084184006434,0.000520133809075543,0.00241889053233361,0.000234494215260349,0.000112951903320192,9.51211423090901e-05,0.000167193937908586,0.000390641370907462,0.000173385641138318,7.2591865760201e-06,2.62139411486161e-05,6.00737894875335e-05,4.62880418293222e-05,-7.43450660855698e-05,0.000164272795211842,6.12404852856044e-05,-5.95841690140114e-05,2.20684038101922e-05,5.53870691202802e-05,3.06957699767469e-05,3.08604825707811e-05,2.51409391234761e-05,5.02340960268375e-05,2.64747917497601e-05,4.80215496666823e-05,8.47348449518796e-05,-4.93634775365574e-05,5.1167319530023e-05,1,1204,-1.13461609057979,-601.604130773219,19,1241.20826154644,1342.15944890115,"group-lasso","own-other",0.325634200619717,19,"Model4"
