"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id"
1,10.7013581098628,1.0641208868,0.00463445453362227,0.0792348097337179,0.0052620912455846,-0.00601400121428673,0.00346971797173106,-0.00187261283069265,0.0149738368737754,0.00647081674742231,0.000305687608391748,0.00285602072681887,0.00306122180934557,0.0010325887025268,0.00347005573329663,-8.98446792184105e-05,0.0013919251661614,0.000518532008339466,0.000907350556782566,0.000639884016448905,0.000198953937696264,0.000324040238547493,0.000845095374401207,0.000198182885357249,0.00025720805235173,5.9855590822951e-05,0.000413021764688712,-0.000198630995912528,0.000291868020195314,0.000164047145396092,6.8884854067603e-06,0.000103002909305978,-5.88999026100306e-05,8.95516074322949e-05,0.000139271762826934,-3.12221334952195e-05,-8.20254974235777e-06,0.00016099892066427,-2.71780324803763e-05,3.45796094240369e-05,-4.00345704063263e-05,0.000105588641082509,7.73071426478072e-05,-4.33552489959165e-05,-9.85610604862602e-05,-2.44531840233484e-05,-2.36308955154034e-05,-0.000141588215362546,-1.5676309667872e-05,7.14629044300771e-06,-7.55430375325228e-05,-2.09986067125366e-05,-3.73382430442779e-05,1,715,-0.501727392161309,-523.611669371518,9,1065.22333874304,1113.04232222685,"group-mcp","own-other",0.278676682582463,9,"Model3"
2,10.7013581098628,1.0641208868,-0.0120739502596461,-0.0146324033131123,0.0579750606955321,0.0147634484369861,-0.00432325956336011,0.0116974805089679,0.00618973503602638,0.0057009564382193,0.00102003501666282,-0.00655728324605903,0.00823451820450762,0.00302424486537797,0.000309667327499477,0.000915095074454484,0.000221877963786471,0.000311954079904774,0.000210765054527616,0.000647395181818533,0.000406309534883366,0.000329425669154594,0.00023333396331049,-6.5871611298029e-05,-0.000437109826893798,0.000192838579779214,-3.27227540290679e-05,-0.000112546372743187,0.000153659053593105,-0.000172944546382914,0.000234378023072237,5.27452716949518e-05,9.19700447255884e-05,-4.24859452432223e-05,9.05959150682289e-05,3.92037720703966e-05,-9.72165057393767e-05,1.1892507996588e-05,4.24658923616807e-05,-1.58464953948501e-05,-7.19565838426839e-05,9.6167341652255e-05,-5.40398378546724e-05,5.90581507842684e-05,-5.76330327622794e-05,2.84147288753735e-06,-7.97596459658015e-05,-6.83322769889214e-05,-6.4482562124595e-06,-1.08157302568166e-05,5.49126129913468e-05,-7.90606428376389e-05,-1.93823020580726e-06,1,664,-0.493434796906633,-531.805292554354,10,1083.61058510871,1136.74278897961,"group-mcp","own-other",0.278056652075204,10,"Model3"
3,10.7013581098628,1.0641208868,5.5189523215024e-05,0.0193648403362677,-0.0105625551752358,0.154472161425754,0.015202399821938,0.037635308302141,-0.00916896834799397,0.0279413392431491,0.123649872440861,0.0149124551262804,-0.0111900232610861,0.00103777795434061,0.00215114597119407,0.0015065747094545,0.00267114691131081,0.0087561606889368,0.0023015184510013,0.0028941846069608,0.00304959103462443,0.00181430621025892,0.000595292365985547,-0.000285895282797581,0.00150937457013411,0.0010820138215656,0.000963383063527016,0.000401154593204074,-0.000186968653417815,-4.54076110594922e-05,0.000882277972512867,9.60041672683373e-05,0.000284774654242642,0.000225337325291877,0.000637439464793541,0.000202961497417196,-0.00016404504610492,3.5559153633913e-05,-0.000356714755078395,0.000600487225607028,9.48581868474166e-05,1.97353062309877e-05,-0.000750058825507662,0.000421415912412715,-0.000194618067608485,-0.000196657915235994,6.7912968080401e-05,0.000163372485188323,0.00029886877916837,9.28437513500004e-05,0.000153269279395709,5.10880671914978e-05,-5.00158648025783e-05,4,996,-0.862398565814028,-424.018820959309,16,880.037641918618,965.049168112063,"group-mcp","own-other",0.264498588924495,16,"Model3"
4,10.7013581098628,1.0641208868,0.00219386584153089,-0.0281343614409634,-0.0346791055976288,0.0152056386530226,0.0520716756528125,0.136179960240877,0.0244217402253905,0.0285289934350639,-0.0116758474570344,0.0236569012988235,0.0280023733720523,0.00311597245933835,0.00439893295826308,-0.00251322610472401,0.00290140041467657,0.00245639762181592,0.000526344492779355,0.000172406113546322,-0.000206642396258585,0.000536949731535628,0.000904905462678294,0.000480272529107475,7.4046348379969e-05,-0.000412984980260052,0.000421009884683037,-0.000446654525947215,-0.000267464786822895,0.000205836523269115,-0.000130128487729771,8.78059952573726e-05,-0.000147448333601403,-1.47363323427469e-05,-4.96054006006482e-05,-0.000153244895144107,-1.79086794276963e-06,0.000107316533751603,1.81349602358327e-05,-0.000196026820248941,-3.0563668713613e-05,-3.2308286730509e-05,0.000123397034034333,4.46924975903753e-05,6.64721344239018e-05,2.85778725135084e-05,7.08053567215203e-05,-4.84740110655203e-06,-8.49652805522956e-05,-0.000113941061480757,2.89098485571889e-06,-5.05563502261347e-06,1.9497777309072e-05,1,821,-0.816730218169649,-534.260711824294,15,1098.52142364859,1178.21972945494,"group-mcp","own-other",0.280167847864182,15,"Model3"
5,10.7013581098628,1.0641208868,-0.0676547348138978,0.068934621780655,0.00638467213772713,0.0820701691493383,0.0486633264171717,0.237352349387137,0.0199486632047599,0.0208616145313103,0.0252567055515213,0.0284799478726673,0.108054337133133,0.00399838613136496,0.0076205097775304,0.00599762898496304,0.00691686545391817,0.0560220401050998,0.00118417793907531,0.000767849398535895,0.00184485193997962,0.00197139949025024,0.0114715452389922,0.000434024291855077,0.000724843446284473,0.00101495965875041,0.000639977840476647,0.00243141194005223,-6.70851001000576e-05,-3.01067134920243e-05,0.000128005863374208,5.51934424877624e-05,0.00102034944184443,5.73382872537099e-05,0.000159830225606569,5.79180837295277e-05,5.6376758710512e-05,0.000292495556597586,8.22701094774993e-05,0.000117908107232878,8.42812682637925e-05,-1.29370291387264e-05,-8.23500746514922e-05,3.57363603315688e-06,6.16449036266039e-05,7.6119930603778e-05,2.69780634248175e-05,0.000119522861243756,-1.38101833173128e-05,5.97147034862938e-05,3.68888438077021e-05,5.19442850828845e-05,6.27071203204245e-05,1,1381,-1.35666472397485,-823.022791293646,17,1680.04558258729,1770.37032916783,"group-mcp","own-other",0.353243095564211,17,"Model3"
1,10.7013581098628,0.8239101566,0.0176093600456887,0.201457984866701,-0.0033960198809027,0.00297042193961212,0.00831348206952564,0.0173172545409539,0.0157223516443759,-0.0128401971518724,0.00165872345450472,0.00355141501181934,0.0151808584151281,0.00773147077647256,0.00130822756642573,0.000272620485950725,5.09960767882561e-05,0.000378438840945955,0.000921693667847155,0.000394751338221104,-0.000219242715385147,-4.7802550579392e-06,0.000321007009148517,0.00030360044596761,-5.11735455184497e-05,0.000117993388508711,0.000468463639201576,-1.96717776964798e-05,0.000126517828316876,-3.08664614840506e-05,-1.19479278753116e-05,7.85915025761535e-05,1.97042599725469e-05,-6.16467514213935e-05,6.82539873416662e-05,1.36210275706712e-05,-4.08772104549819e-05,-3.53811562462147e-05,-8.95692623594877e-05,7.18439058760323e-05,-5.72476336960505e-05,-3.19052460349118e-05,2.30838960722006e-05,2.3605641101164e-05,2.47698563801613e-05,1.95491989617212e-05,-5.72181778578731e-05,5.43620103471866e-05,-1.67178455890089e-05,1.11536541564173e-05,-3.01426547036594e-05,-8.72021636557081e-05,1.31415100894421e-05,1,773,-0.535077862603806,-438.827230099296,10,897.654460198592,950.786664069495,"group-mcp","own-other",0.268094686596098,10,"Model4"
2,10.7013581098628,0.8239101566,-0.00568433488645704,-0.00144914804703192,0.0853856042623944,0.0041870959603661,-0.0214885070855524,0.0276943068318853,2.01157050010208e-05,0.0107476095685795,0.00319452976987612,0.00705729115770975,0.010823311844965,-0.000411986470669597,0.00466570189417004,0.000672165762353294,0.00168373670502724,0.000239433737795775,0.000278095832503884,0.000100933550785351,0.000639933551881258,6.84251721511104e-05,0.000371704451910472,-3.15513601950414e-05,-7.40993162654335e-05,0.000391665042011165,6.53131742439674e-05,4.64297245688558e-05,0.00020122180711709,0.000123653551838112,0.000117160670145835,0.000194813373584347,0.000113770210025969,-0.000212006168362982,-0.000185200929686159,3.82073310880473e-05,-2.97824820251644e-05,-5.05302303180338e-05,0.000106910712120668,-1.35416188912042e-06,-8.95436483213129e-05,0.000218947666279697,-1.55824783028714e-05,-1.48040921209157e-05,0.000107098919584374,0.000133313308041414,-3.51880520179103e-05,4.43165361014537e-05,-3.27987920498301e-05,-2.17064367402682e-05,1.93231587176511e-05,-5.85882124061347e-05,-1.3251906354021e-05,1,625,-0.474937710575551,-492.632725493489,9,1003.26545098698,1051.08443447079,"group-mcp","own-other",0.273081693196922,9,"Model4"
3,10.7013581098628,0.8239101566,0.0105504791518669,0.0311104683255399,0.0492513443899744,0.152038045686193,0.0773658898043065,0.0733230830982071,0.00565718420037511,0.0112157291743842,0.0288075456507922,0.00383193074210387,0.00775093240129569,-0.00141432541147477,-0.00199846770544088,0.00335589790316653,0.0027820743239365,0.00178831712681277,-0.000205844566607979,0.00048575734435123,-0.000287732427387573,0.000176210942834763,-0.000141872544504498,-0.000192228371190163,-5.52258461819879e-05,-0.000201508326939619,3.38190399636242e-05,9.36993912400305e-05,9.07873795415833e-05,4.1960869884417e-05,5.53212671815579e-06,-5.90987910184119e-06,2.61404199765274e-05,2.63216582816142e-05,-1.5833804379903e-05,5.8835061410127e-05,9.86612335316325e-05,3.06411080134571e-05,-1.63808723220729e-05,9.48207443405111e-06,0.000169666097142354,7.10804374331205e-06,-5.09317607060259e-05,-2.56308255654897e-05,-4.60348412646891e-06,-1.43347168553146e-05,-2.44945922435923e-05,-7.32367945723989e-05,-5.76439403795515e-05,1.82945303493311e-05,-1.87184075946036e-05,8.62171878896182e-05,1.4386350616288e-05,5,1500,-0.581792299955239,-409.832514544561,12,843.665029089123,907.423673734207,"group-mcp","own-other",0.262769288957707,12,"Model4"
4,10.7013581098628,0.8239101566,0.0186838351840289,0.000408035698496173,0.0192836786345519,0.0360838457430156,0.243776791476538,0.104020124172764,0.00481338334034759,0.0188477194609651,-0.00351692150864223,0.0523383726986406,0.0139918167283709,0.000370991873717167,0.00357027728810333,-0.00155025990656931,0.00709779631803984,0.00669487308744152,0.000292478950556611,0.000415248336763426,0.000285430957848664,0.000158980240471989,-0.000289948061768719,0.000178794198774409,-0.00017690483570631,-0.000134525062011954,0.000416990490042728,-9.83380486015515e-05,-5.67654829583434e-05,-0.00019725590444027,4.04249130761142e-05,-1.37419210563912e-05,9.66047382700685e-05,8.80432497871072e-05,-8.81953401075226e-05,-0.000110358155067946,4.78528233688517e-05,5.80265675521536e-05,9.79193268880861e-05,5.46376469373984e-05,0.000171291294452892,-5.71391757246887e-05,-8.82493122488574e-05,-4.21582663430928e-05,-9.05428936947428e-06,-4.64884786354025e-06,-5.12231480318785e-05,0.000118040530992586,7.94535909141987e-05,-2.16581068552526e-06,4.48248696878524e-06,3.84039413181252e-06,-4.10837797365495e-05,1,796,-0.695857472059925,-437.677683006979,12,899.355366013959,963.114010659042,"group-mcp","own-other",0.269196314476879,12,"Model4"
5,10.7013581098628,0.8239101566,-0.0430686350455312,0.0330859408822092,0.00791782375746112,0.0423190888633379,0.0637655178525986,0.343599994283509,0.013352193332405,0.0178972594147123,0.0190116558368135,0.0128381527361456,0.142661502337458,0.00356911697482894,0.0106576873140578,0.0102408460191942,0.0143764023501188,0.0408199840525041,0.000567573129815867,0.000918322607701302,0.000628878954176477,0.00334418149089263,0.00767429934865872,-1.84452969954159e-06,0.00110725059154018,0.00101308486178928,0.00126678732804054,0.00209742974249975,-7.82235539466563e-05,0.000301041530517496,0.000344429683971416,0.000179047484102249,0.00145981546143733,7.22758738789197e-05,0.000124189863464157,0.000125183691925683,0.000161298781202317,0.000340548470277039,-6.23037107484166e-05,0.000130605725537899,9.84021002448902e-05,2.1613716295206e-05,0.000187137420096718,-7.65745142197425e-06,3.72608374438451e-05,1.34884963066175e-05,6.26687771669322e-05,0.000130011403192965,-5.57330490583892e-05,-4.40502906391037e-06,6.75953063294794e-06,4.58608274304308e-05,5.99793603149593e-05,1,1409,-1.08789774612004,-614.827058894014,18,1265.65411778803,1361.29208475565,"group-mcp","own-other",0.327269550271049,18,"Model4"
