"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id"
1,10.7013581098628,1.0641208868,0.00495734055566008,0.0944167386100094,-0.00199326804687215,0.0111821159190603,-7.76157565865825e-05,-0.00102354611218613,0.0028018591687911,-0.00287233889343638,-0.00477231142451876,0.000629553522944292,0.00578042861919019,0.000388333389799027,0.00154038794267111,0.00209705408070616,0.000206257669054015,0.00171052274303244,0.000832631957487305,0.000105811872795033,8.51424596761937e-06,0.000247557489592026,5.42713357531851e-05,-3.58202418422107e-05,-2.42191388031533e-05,0.000258190270851906,0.000275073777270185,1.22924111883285e-05,-1.01680554208967e-05,8.18279074148989e-05,-0.000141356446351073,0.000140193449871536,3.59519093515703e-05,4.26542132136625e-05,-0.000141201618420577,-9.50183837109519e-05,-0.000143010694167177,3.9647328268674e-06,1.13504837122215e-05,5.98597645331069e-05,-4.85725054976797e-05,8.83806102565014e-05,-1.25847780708812e-05,6.06188558629125e-05,-2.08699178284385e-05,-4.27410419737847e-05,-1.18327130760565e-05,4.48587203570568e-05,3.87668542121593e-05,-2.54430666230318e-06,4.35338134827996e-05,8.17127597589217e-05,3.33217330899453e-06,1,793,-0.500214792434875,-524.882455360865,7,1063.76491072173,1100.95745343136,"group-scad","own-other",0.279046048908095,7,"Model3"
2,10.7013581098628,1.0641208868,-0.0121157018575722,0.0105811592345078,0.0683778261103781,0.0107034338210996,0.00310579156950767,0.00740517470905363,0.00015671558477151,-0.000257633185473525,0.00229728861433734,0.00241815523875072,0.00146103973026394,-0.000832008437814861,0.00101225090578543,0.000831105802206985,-4.75761772234431e-05,0.00157569848566655,0.000324762206099616,-0.00103202385461716,0.000893930687480915,0.000346791931732249,6.4950218946881e-05,-1.95284123406719e-05,4.29957765408009e-06,0.000134538283144154,0.000234831700583331,-7.11953879913744e-05,0.000214896942507726,-0.000197609147098585,0.000164052940052597,0.000216771455349714,0.000167538765683063,9.97686760840462e-05,-0.000157410825543615,-5.79196566229117e-05,1.64055581960372e-05,-0.000112705958099945,-9.73919601363326e-07,-6.36178342177964e-05,-1.91209557009271e-06,-0.00010058691862108,-3.15438415690426e-05,0.000104149919446258,8.03722728554036e-05,-9.03408467515243e-05,0.000100583858711837,1.15481772471953e-05,8.72441883952458e-07,-5.3847369118648e-05,-2.22600458212734e-05,-4.32124248939792e-06,-7.94084394760407e-05,1,678,-0.46474552501773,-522.230404373691,7,1058.46080874738,1095.65335145701,"group-scad","own-other",0.276744782289049,7,"Model3"
3,10.7013581098628,1.0641208868,-0.00279082675251053,0.00689370109253402,0.0207561372351483,0.145493981007381,0.033327483066782,0.0350055279195716,0.0158436111455916,-0.00621002411905583,0.050726386039349,-0.00256507171578777,0.016049424628594,0.0126425190532875,0.00530985483050432,-0.00167412855169477,0.00638371937777465,-0.000524177929671487,0.00229355097265651,0.000267438210242063,0.00128366572404357,0.00207683964104124,-0.0016772230211272,-0.000278564977782453,0.000764211238505977,-0.000707371859411306,4.57189512495116e-05,0.00179330051838337,-0.000587119312000281,0.000945622490239723,-3.0022563500362e-05,-0.000571729113094572,0.00010553206478917,0.000321558308366026,-0.000191048659387545,-2.19574227219041e-05,0.000176773550176319,-2.70927817975252e-05,0.000209447660733297,-9.55632086914075e-05,-9.69716483823076e-05,0.000281885771721214,0.000168868881542394,-6.34844034542948e-05,-9.16382334454985e-05,5.45484159193033e-05,0.000125100254157349,2.36289112005682e-05,-1.64331649106854e-05,0.000102503783812416,-7.01161857326281e-06,0.000138457727367037,4.57371874017754e-05,5,1500,-0.705011873928298,-448.215726191309,15,926.431452382618,1006.12975818897,"group-scad","own-other",0.267657375650213,15,"Model3"
4,10.7013581098628,1.0641208868,-0.00214830103207642,0.0144240099003348,0.00853918290526909,0.053757186769429,0.152549187352301,0.0308463892617479,0.0119200545612371,0.0200958362310102,0.0285971293252727,0.0546301867234817,0.0145765366717681,0.00101565185599962,0.00456488522543478,-0.00245656311284871,0.00443681211864611,0.00617887720280594,0.000117375988172446,7.25262546495448e-06,0.000351739789467955,0.00170190199876642,0.00111980736979055,9.31805625131637e-05,0.000247331540912364,7.03597370622678e-05,-0.000169886240356363,0.000136467673961043,1.38683474871051e-05,-7.5201018505503e-05,1.74252880930013e-05,0.00019021054287414,0.000143908412205588,-3.94435925384454e-05,2.87416356062604e-05,2.23578568446228e-05,-0.000135422879124533,0.000110818161781306,0.000103544766124726,0.000138065285134096,-3.55924576528909e-05,4.31024857299016e-05,2.27095426693397e-05,-7.34763006190369e-06,-4.44386196337157e-05,7.24926674688211e-05,3.75031398151506e-05,0.000110730505124211,1.24053560030571e-05,7.90859115171903e-05,2.01348567114526e-05,-5.99902903075605e-05,-0.000112091526099795,1,784,-0.765330102985182,-498.773158994449,14,1025.5463179889,1099.93140340816,"group-scad","own-other",0.276380665749766,14,"Model3"
5,10.7013581098628,1.0641208868,-0.0679215610343195,0.0388731397195024,0.032456852047035,0.0573397810541686,0.0404905840395752,0.263159293666297,0.0135791791351888,0.018894779372917,0.0287906873242558,0.0218093662126961,0.112074510702838,0.00586276539162264,0.0120962706802982,0.00646537393784221,0.0111989314611016,0.0388420505668375,0.00170866611148699,0.00365271603849825,-0.000559281389671107,0.00105629903351424,0.00889353894246598,0.000201231487631251,0.000543709183632713,0.000414663507191752,0.000563334608225557,0.00201448083158965,-7.85135971023297e-06,0.000325776012050201,0.000404918141373784,0.000199749193470056,0.000949038244824705,0.000134226805683517,3.05325992228408e-05,-1.52749956325103e-05,9.47761712073802e-05,0.000233907322538278,-3.99206101795326e-05,0.000108230371349174,6.95120370765388e-05,6.08201793628714e-05,0.000183899552779098,-1.98320163351905e-05,-2.31990758859096e-05,5.95946195212804e-05,-3.30156158073272e-06,0.000124999617497049,7.44267012278681e-05,-2.88619610533035e-05,1.90079899744856e-05,6.43253003720645e-05,2.65838839212511e-05,5,1500,-1.34361595078229,-837.551186967916,18,1711.10237393583,1806.74034090346,"group-scad","own-other",0.355048031789619,18,"Model3"
1,10.7013581098628,0.8239101566,0.00532158220998134,0.1064302878001,0.0164584049718976,-0.00328764258311819,0.00684463858254564,-0.00944231943795898,0.000344604606581852,0.00323715301903707,-0.00053905586421222,0.00508367747859182,0.00424136475862312,2.16082689837725e-05,-0.000554692398418228,0.00123110060761553,0.00191013797577062,0.00237829889796538,0.00090468503673698,0.000396192970719898,0.000896287974557202,0.000381310851472182,0.00108779607843968,-0.000157659184611463,-0.000252760391965113,0.000105059786172856,0.000106486633186495,-0.000140862704176588,0.000160594956387379,9.71052943532729e-05,6.18392576672168e-06,7.92433812038247e-05,4.44067058083714e-05,1.3976503594533e-05,-4.72611001858521e-06,0.000282081271584518,0.000239567614531888,-3.97939964857357e-05,-4.62153732103722e-05,-0.000107482558038072,-4.95216903791875e-05,2.87965243422842e-05,6.39505830958825e-05,-3.30098574858088e-05,7.17456125077559e-05,-0.000113815446300264,0.000108393671135962,-4.29280788722198e-05,0.00018139710603229,-9.43526602900253e-05,-8.91909197085069e-05,1.569362291982e-05,5.05703264168024e-05,1,738,-0.478510429280439,-512.687515766213,9,1043.37503153243,1091.19401501624,"group-scad","own-other",0.277531806286304,9,"Model4"
2,10.7013581098628,0.8239101566,-0.0096450917926446,-0.000455267174442107,0.0688817087179298,0.00652703314214637,0.0153126355978942,0.0124774507524716,0.0036062906554846,0.00564337082800947,0.00369026155322616,0.00365371737123455,0.00337003069404017,0.00103075035669461,-0.00344106725643484,0.000470004964041181,-0.000967490024970926,0.00093902407984434,0.000399975367094274,0.000458343501417393,0.000402471217085806,0.000432508243003906,0.000262119503129263,0.000104729363287687,0.000153252123302923,0.000223037948488102,3.69327471410175e-05,9.47853377649186e-05,0.000199743356632991,-1.01145148086467e-05,-6.27566401031516e-05,2.53616288572859e-05,6.16270769834662e-05,-4.36292473381354e-05,3.5354110296402e-05,-1.47359273642366e-05,-3.4575901940087e-05,4.37838483397558e-06,3.64644957178083e-05,-3.0557625663407e-05,1.34765628299755e-05,-2.37253562499572e-05,6.17418650676072e-05,1.78283864533081e-05,6.77946342418639e-06,-1.97093887079291e-05,-1.03188051622262e-05,-1.02342055945482e-05,-4.41484326685987e-05,1.55895076262205e-05,3.90807656233278e-05,9.97825352892962e-05,-1.27450512564258e-06,1,1211,-0.439906906218092,-506.112708708222,10,1032.22541741644,1085.35762128735,"group-scad","own-other",0.274613297881908,10,"Model4"
3,10.7013581098628,0.8239101566,0.00698473485540023,-0.0225511356557703,-0.0210443376432419,0.242967040341081,0.00691725874086004,0.0697820715348322,-0.0170979812372434,0.0118061065929621,0.0706970601160915,0.00525061443973881,0.00716491646882066,0.00320857279360475,0.0055725019715574,0.004049455906323,0.00447556679129968,0.000351356060375372,0.000460136603510724,-0.000312787198891205,0.000518700259549062,0.000262510618638093,0.000585615815348526,-8.11347333971586e-05,9.71885393081021e-06,0.000279315000542319,0.000222235131225919,0.000272589856434,0.000117230524287391,-5.63656600338978e-06,0.000282230779050481,-2.71759695072016e-05,0.000113202664893347,5.64683794441454e-05,1.74181277282158e-05,-2.64858144309077e-05,-6.47607225428739e-05,-7.3031253926692e-05,5.94400988660989e-05,-3.13896246627843e-05,-4.48691579542076e-05,-0.000105391304337056,7.87892509766158e-06,3.27039275265481e-05,1.53557951745761e-05,3.57378873754255e-05,3.94314013892247e-05,3.63812091914889e-05,-1.06967310908807e-05,-2.23713157195693e-05,-8.93244407838999e-06,-2.09506994242657e-05,-1.01284834847087e-06,1,920,-0.689515130000088,-424.909431534663,14,877.818863069326,952.20394848859,"group-scad","own-other",0.264316603809229,14,"Model4"
4,10.7013581098628,0.8239101566,0.00636400758872718,0.0167695042323168,0.0401588102852191,-0.0193809708091444,0.244913789711043,0.0400872658849563,0.0258787233381787,0.0255704879067919,0.0100708743435339,0.0344804002027272,0.0300657223267147,0.00614566786830213,0.00434511888526516,-0.00639167869934698,0.00447071623343744,0.00749929333573764,-0.00029009215857929,0.0014918143714969,0.000937716006888443,0.0031839707509765,0.00150888583582245,0.00016342622998969,0.000125577010400019,-0.000216130174614808,0.000231021322140327,-0.000488545415964151,-0.000171737561528255,-9.40254700382075e-06,0.000188790796199735,0.00016582063276942,0.000159247195780001,-9.27483473686452e-05,-2.94482161382228e-06,-2.42096803139647e-05,4.54793501820979e-05,-9.99825023946662e-05,-4.85037556637655e-05,6.80521447277938e-05,-7.62270960476471e-05,5.9047926639062e-05,2.60664935967957e-05,2.25715954521913e-06,5.5892670215604e-05,8.29647773063724e-05,0.000115304726561056,-0.000113530810923203,-1.48271740130809e-05,9.49858129257659e-05,-1.21704212912876e-05,3.24418737874622e-05,1.60606489751442e-05,1,778,-0.716799619545708,-462.819199186464,16,957.638398372928,1042.64992456637,"group-scad","own-other",0.272701358203746,16,"Model4"
5,10.7013581098628,0.8239101566,-0.039137068235862,0.030574369844713,0.0897822316740449,0.0626684063106086,0.0505000857680726,0.314809561377585,0.0166570222885586,0.0473429173714718,0.0487915902977317,0.0436165358514894,0.109388470058581,0.010440147281347,0.0141651960101576,0.00977638576238348,0.0198847518457425,0.0427725261663024,0.00421303140291343,0.00485741036906226,0.00278100240582269,0.0046409043958135,0.0189666880628544,0.00108937287007354,-2.33440901980121e-05,0.00151192893629606,0.00139631312101155,0.00382736306909594,0.000289235451346481,0.0002215859461173,-3.98444583261191e-05,0.000516230384493979,0.000962579691359528,0.000123897824993236,-7.58410679393124e-05,-8.60762358849221e-05,0.000215970249003246,0.000130582678994607,-4.64709892465433e-05,-2.85590660441926e-06,5.58814308916266e-05,7.87164233814438e-05,0.00014932308891908,-4.04255440861793e-05,-4.6559216608409e-05,-9.28657024170759e-06,-0.000124389501733403,2.17948158273829e-05,2.66256221556021e-05,-6.20270820479557e-06,2.00068794901587e-05,3.82290217880725e-05,-3.67364203713845e-06,1,825,-1.15880079732306,-572.531735011395,21,1187.06347002279,1298.64109815169,"group-scad","own-other",0.322138870540687,21,"Model4"
