"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id","loglik_full_data","df_full_data","aic_full_data","bic_full_data","MAD_in_sample","count_non_zero_coef_full_data","pen_loglik_full_data","MSFE_forecast","MAD_forecast","MAPE_forecast"
1,10.7013581098628,0.2960979579,0.0324273494712769,0.253411141147075,0.0320171720472674,0.0324699407783776,0.0206666734551274,0.0149843917770827,0.0960035271219785,0.00119550629181153,0.00886339271888198,0.0181697393159219,0.0159571096972197,-0.0246492294501593,0.00441541577876531,0.000985629042735455,0.00215585015095518,0.00329234830460806,0.000446299094315426,0.000514046083671679,0.000792351655420357,-1.57577403365193e-05,-0.000320999004516905,0.0002012920601248,0.000121534282467956,0.000175156390609453,-0.000198751762340963,0.000166627916212391,0.000315803354119055,1.58853735613049e-05,1.32343159172701e-05,-5.20200095007716e-05,0.000210195053707834,6.47080668628186e-06,3.78241076191145e-05,0.000204572619993077,-5.46835499563316e-06,-1.07169599434785e-05,4.33303766141389e-05,-3.41003439360133e-05,-8.41237406048781e-05,2.65037761365141e-05,-9.87175678894699e-06,-1.91287671064535e-05,1.51089828782854e-05,4.70534420053261e-05,6.71157180393383e-06,-4.68621400261243e-05,-1.03861248246798e-05,1.23833442419088e-05,9.5882498664363e-06,-3.55226931949515e-05,2.16131248896803e-05,1,1405,-0.414320082508153,-366.121292801392,13,758.242585602784,827.314450634958,"group-scad","own-other",0.25689511848931,13,"Model8",-1818.39762299042,94,3824.79524598084,4324.30060815439,0.263135189646245,94,-2.46698522131653,0.219815970517201,0.371859967145833,0.248797886859094
2,10.7013581098628,0.2960979579,0.0200030441289191,0.0615925214164974,0.232054190793905,0.0245465054646234,-0.0038580260584331,0.0509782882404502,0.0107827656700144,0.0704012631889325,0.00639273685972778,-0.0053321383450763,0.00723417423568222,-0.00101585872468713,0.00587222246462369,0.0018950062796064,0.00334619254482654,0.00134962444325941,0.00125481252744848,-0.000626122877118653,0.00118708530837066,-0.000390111429674432,5.36402227642756e-05,0.000104231853787099,0.000394654664751171,-5.55588957365962e-05,-0.000108533630139533,-6.11643067076658e-05,-1.82178265893031e-05,-0.000128950885684539,5.88942641178129e-05,5.17730068397282e-06,3.11493645017743e-05,-0.000140623138095584,-2.12739633705934e-05,-2.66307049388952e-05,0.000191998063622016,4.75189223166012e-05,-0.000113532942346539,-0.000125830877539896,2.34654883804106e-06,4.06471022100334e-05,0.00010926220100852,3.22684260853951e-05,3.68840402399553e-05,-3.60303016150172e-05,5.2430471563248e-05,0.000141278993647141,0.000118330424508121,-1.70295308988147e-05,-8.5415290003118e-05,-1.18473859623666e-05,0.000104981270294552,1,708,-0.393303633663509,-377.508201033706,12,779.016402067413,842.775046712497,"group-scad","own-other",0.255953433546103,12,"Model8",-1818.39762299042,94,3824.79524598084,4324.30060815439,0.263135189646245,94,-2.46698522131653,0.219815970517201,0.371859967145833,0.248797886859094
3,10.7013581098628,0.2960979579,0.0221914295355603,0.337972002589355,-0.250108825291169,0.126209403260035,0.0609248143259277,0.0718723017247573,0.0105261382093521,0.0341307192112693,0.059826226046187,0.0162616595714736,0.0235443678541769,0.0200386406372994,0.0187053585717397,-0.00309818321257917,0.017645402265459,0.0176236238858056,0.00598878722620559,0.00609300062740053,0.00266058325251283,0.00263410755658947,0.00844197584175251,0.00237799763263965,-0.000830415450085138,-0.000452436780428548,0.0029130831166978,0.000861425638089495,0.000150406215652833,0.00236840197362001,0.00185274480538706,-0.000212948440019852,0.00153234740956264,-0.000812697010839712,-0.000320625593608244,-0.000128098889727146,-0.000314587181612859,0.000315307681353529,0.000666197784313862,-0.000327324648914274,-0.000397143597275861,-7.54788821574293e-05,0.000694356075408505,-5.40337368977475e-05,2.93551719235511e-05,0.000362430105808308,0.00022847280264871,0.00019230796251546,4.42779271265548e-05,0.000206486316866694,-5.51118710524826e-05,-0.000241304560389903,0.000100646508648347,5,1500,-0.593362879551728,-382.140743185204,23,810.281486370408,932.485555273485,"group-scad","own-other",0.259325083478754,23,"Model8",-1818.39762299042,94,3824.79524598084,4324.30060815439,0.263135189646245,94,-2.46698522131653,0.219815970517201,0.371859967145833,0.248797886859094
4,10.7013581098628,0.2960979579,0.0178130718454756,0.0801938706902526,0.0624155658133725,0.0748087051537961,0.209280509405953,-0.0302145689438951,0.0551543556082235,0.0136592879694145,0.0320049640588493,0.062826246957661,0.0491265869792869,0.00646624992837146,0.00558999450872449,0.00263290457230295,0.0358510367817753,0.0161944119783335,0.0026098954092314,0.00433162855950459,0.00441054512765599,0.00810459821582516,0.00865623378217751,-0.000271916807143875,0.000670334699041639,-2.64506636211009e-05,0.000729517234189948,0.000785992827497563,0.00034125752691548,5.96725510837103e-05,0.000280337879413845,-0.000299401110179078,0.000124338149303748,2.5573250266234e-05,3.004723313436e-07,-6.42598426478173e-05,7.26161067452072e-05,2.87637553597798e-05,2.82853117901627e-05,5.60396474250172e-05,6.42181595930989e-05,6.20652114183573e-05,4.00155584482577e-05,-7.97138842950787e-06,1.12930825549294e-05,-6.5894786054814e-05,-6.93489533454837e-06,-5.17253534699333e-05,5.05925597855191e-05,3.46076330009794e-05,2.88620220561093e-05,7.88461880265541e-07,2.96052484597491e-05,1,921,-0.480653800886488,-392.186622133291,20,824.373244266582,930.637652008388,"group-scad","own-other",0.26231860900935,20,"Model8",-1818.39762299042,94,3824.79524598084,4324.30060815439,0.263135189646245,94,-2.46698522131653,0.219815970517201,0.371859967145833,0.248797886859094
5,10.7013581098628,0.2960979579,-0.00380579603570266,0.0242367913814417,0.0270511259608456,0.0415476788828089,0.0662380139543104,0.29554003596982,0.0528325257506272,0.0469831884179692,0.0420737215797534,0.0532663100818686,0.191764154825154,0.018158812970744,0.0131058537329871,0.0215383274885736,0.0356929645144094,0.0735161451561257,0.0101992860056168,0.00939157708355127,0.0164836708316088,0.0159567116625356,0.0370607057863721,0.00252116229873078,0.00463974714987686,0.00382086731009346,0.0047501953820954,0.0159964016314941,0.000477153731787741,0.000774038743233189,0.00137077372077922,0.00146123051328111,0.00432081535118388,0.000400679801117005,0.000248461280098675,0.000525060394179624,0.000535810055773798,0.00185371274306014,1.76865420582513e-05,0.000163490373447537,5.16568523556591e-05,9.92267254627195e-05,0.000634787686484963,0.00012146492430646,3.93017451308847e-05,-2.06583478482173e-06,1.84265720412645e-05,0.000231257939720255,7.52002138469055e-05,3.56201698446499e-05,-4.99080321233727e-05,6.43381099668118e-05,6.7530718848542e-05,5,1500,-0.585344824706654,-296.031646118754,26,644.063292237508,782.207022301856,"group-scad","own-other",0.281183703707707,26,"Model8",-1818.39762299042,94,3824.79524598084,4324.30060815439,0.263135189646245,94,-2.46698522131653,0.219815970517201,0.371859967145833,0.248797886859094
