"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id"
1,10.3353497328377,1.0401783519,0.0171749385310494,0.0403557883584877,0.0152610146546967,0.00020097993689215,-0.00196314340139921,0.00581879114143319,0.0063593283402869,0.000592061189574391,0.000123215269352193,0.00253117398468596,-0.00316347710400059,0.0139706695636659,8.96584845569538e-05,-2.35384385404766e-05,0.00121258132747176,-0.000137280066672991,0.0190380173350225,0.000148102869207789,3.06863226247122e-05,-0.00011114726692199,-0.000170921495686246,0.00224204156190979,-9.84978962348344e-05,4.54967022835984e-05,-0.000459236755905309,1.6357395763887e-05,-0.000381509711921972,-0.000104118436691054,3.21613009866742e-05,0.000328104626314822,3.54940468111656e-05,1.00458819350781e-05,-5.60968178306621e-05,-0.000111928859059058,4.30337655309527e-05,6.88421160238749e-05,-7.34198438236994e-05,-2.80462835214221e-05,-9.69647277609422e-06,0.000133305459570408,5.87782418677945e-06,0.000109031513245374,0.000139246650292802,-1.07446758878337e-05,-0.000116173309733782,4.57749814142434e-05,-1.09482357814631e-05,-5.50672320837224e-05,2.64465079550513e-05,3.68508875689712e-05,4.23160790111584e-05,1,897,-0.455127106211074,-437.128938042022,9,892.257876084044,940.076859567857,"group-mcp","elementwise",0.267717369067164,9,"Model3"
2,10.3353497328377,1.0401783519,0.10929854046741,0,0.218146792895761,0,0,0,0,0.289743829262241,0,0,0,0,0.188850907538336,0,0,0,0,-0.0145111096450288,0,0,0,0,0.200914360218202,0,0,0,0,0.198957855462758,0,0,0,0,0.13659906637458,0,0,0,0,0.165014746619301,0,0,0,0,0.116276456329183,0,0,0,0,0.0656943622827761,0,0,0,1,401,-3.73226263216104,-863.028974088918,10,1746.05794817784,1799.19015204874,"group-mcp","elementwise",0.351025501480019,10,"Model3"
3,10.3353497328377,1.0401783519,-0.0143702568308985,0.00534732569132088,0.00703553774147482,0.187434487465768,-0.000691097104533368,0.0124777512702296,-0.00304304425605375,-0.000110690311029512,0.1681758648451,-0.0018536216513057,0.00478013035360332,0.00411628838893334,0.000112713387483819,0.0581225860814882,0.00522626985921672,0.00052705037275331,0.0002335422263663,4.89147600886222e-05,0.0505699745877348,-0.000239305396819683,-7.79775919896036e-05,-0.000346409390985365,1.49979940289816e-05,-0.000405632991163706,0.000282195558330258,0.000470417630112512,1.357332458903e-05,-4.66512031648133e-05,0.00171347591035333,9.87705696922117e-05,0.00011073623815025,0.000399604262340772,-6.40126810894428e-05,0.00188519795870198,2.16381678935995e-05,-6.31244215388413e-05,9.66137535842611e-05,-1.17619249264774e-06,9.21913137711794e-05,-7.18073930064514e-06,-1.15323386563038e-05,-6.46968486389056e-05,-6.18898868358878e-06,0.000381542456854535,-2.28139249149047e-05,8.28635686935054e-06,-4.32385519833058e-05,1.67657621539605e-05,8.7461299534425e-05,6.35226569748861e-06,1.1692101716903e-05,1,1991,-0.984239262157294,-493.331633241229,11,1008.66326648246,1067.10869074045,"group-mcp","elementwise",0.282431789540639,11,"Model3"
4,10.3353497328377,1.0401783519,0.125741031018077,0,0,0,0.191491308591397,0,0,0,0,0.331719863970357,0,0,0,0,0.293678391548955,0,0,0,0,0.299982590910558,0,0,0,0,0.218736868393726,0,0,0,0,-0.125156503595486,0,0,0,0,0.181400158223714,0,0,0,0,0.151445543040119,0,0,0,0,0.114979199974606,0,0,0,0,0.0440430160221748,0,1,383,-4.2421324661516,-1112.43981481777,10,2244.87962963554,2298.01183350645,"group-mcp","elementwise",0.400723188802375,10,"Model3"
5,10.3353497328377,1.0401783519,-0.0383700814679237,0.000156909734538372,0.00972587985902782,0.0252777873188613,0.0070322727206117,0.121109290502415,4.04481430177707e-05,0.000811684463663062,0.000416036657590728,0.000254095304042155,0.146158794704976,-1.15494317092664e-05,0.00188063730752276,0.00024971617765561,-0.000398989407743254,0.115277355818459,2.04145486326631e-05,0.000132414094073077,0.000145026476745899,0.000383227749813118,0.0431425895206623,1.08609371606245e-05,0.00089018257625901,1.61374980167131e-05,6.22785899060488e-05,0.0115813281809253,1.75191992679459e-05,2.10628821754082e-05,4.32237333005542e-05,-2.28613735165111e-05,0.00132529943275861,-3.14373812973827e-05,-7.82037924902199e-06,1.17678142399609e-05,5.85705632743406e-05,0.000626893608285415,3.47526087215785e-05,9.69399736417324e-05,3.64630516730233e-05,-2.48883707590831e-05,0.000294566415302108,-5.80486467600137e-05,-5.75549958565655e-05,5.68989116389408e-05,1.65075129960931e-05,0.000193812259927667,5.77729252355433e-06,2.24996732480391e-05,-6.56091015428058e-05,7.67035050607029e-05,-5.71839220857575e-05,1,2486,-1.13644731390213,-709.475042991968,8,1434.95008598394,1477.45584908066,"group-mcp","elementwise",0.322559945391399,8,"Model3"
1,10.3353497328377,0.8053723214,0.0173183821597615,0.0272294181866877,0.00164205417448429,0.000958134129824853,0.00941118348758243,0.0002287308670239,0.0246867176484097,-0.000967645111117182,0.000351285431660588,0.000499503971322608,-6.40404315740384e-05,0.0405263753678215,0.000826919554961421,-0.000287105687824109,0.00148963480294639,0.000104274535676125,0.0141067380597487,0.000894396992553025,2.27131453855333e-05,-0.000398843805489946,6.48419222967224e-05,-0.00176991542904427,-6.35607937976944e-05,6.62088697386058e-05,0.000145280032079544,2.53591547240231e-05,-0.00356585905565525,3.29193246998533e-05,7.26007066362809e-05,7.95174652857983e-05,-0.000144249020673897,0.000379357067762209,0.000167424372248554,2.29653654925747e-05,0.000150351414920702,0.000130161598219621,-0.000672546620377568,-5.752014807598e-05,1.04136992092758e-05,3.11453462115098e-06,1.47733732739761e-05,0.000333166447447001,8.33893313024012e-05,-3.16579710451696e-05,-2.30434403036348e-05,-0.000121315792795376,-5.5966900151137e-06,7.88884509046663e-05,6.41996871776249e-05,-1.17882799951597e-06,0.000145780702189069,1,800,-0.448444033353162,-431.692311819599,6,875.384623639198,907.26394596174,"group-mcp","elementwise",0.266530656710365,6,"Model4"
2,10.3353497328377,0.8053723214,-0.014323804796122,0.00104939492670341,0.127414810245461,0.00583962512327685,0.00154870768096845,0.00156474283461939,-8.66309646554687e-05,0.155289557539731,0.00318439878191658,0.00524738794972606,0.000666248024364957,-4.41274626087403e-05,0.0257024763510741,0.000178903653014466,-0.000737844316430939,-8.07514996720611e-05,0.000128750335081252,0.033901705456492,-0.000151073787993618,0.000137802622942134,-9.23286648055035e-05,-5.57835195300425e-05,0.0204093531863992,-2.14623500389177e-05,-0.00021323412518629,0.000153258426135655,-0.000100270744341397,0.0115135331570965,0.000233052728623332,-5.26618275592201e-05,0.000144110325567226,-2.72462492694895e-05,0.00785289231678813,-7.54942302209702e-05,9.37818164008861e-05,0.000196291145768473,6.65779819979245e-06,-0.000850952621168037,-8.50529513883329e-05,2.53160919223536e-05,0.000156853949290469,-4.07480400986514e-05,0.000280222086011487,-1.18322383193124e-06,6.09831378125408e-06,-2.35324694455675e-05,-3.74970826904717e-05,-0.000219011932967844,-9.51001998794181e-06,5.3362149030393e-05,-2.73401959887839e-05,1,985,-0.757717626764722,-503.186352761226,10,1026.37270552245,1079.50490939335,"group-mcp","elementwise",0.278764050562616,10,"Model4"
3,10.3353497328377,0.8053723214,-0.0127839970639604,0.0146611786694402,0.0547974847333814,0.165330648694953,0.0203021651358716,0.0323827628517547,0.0140906717042669,0.0094002243393356,0.095592131778077,0.0030254911926518,0.00160326615535694,0.00174185857138929,-0.000257014429884663,0.0814566882442172,0.00365548797484235,0.0024659906771028,-2.79166459396306e-05,0.000308169001311084,0.0348667960657559,0.000372343456424795,0.000645728862983454,-1.89356873677617e-05,0.000231216633713867,0.00117323896157813,1.43984360510797e-05,0.000237846466955385,-0.000190491446474598,1.70694452686054e-05,0.000346786287998122,0.00013197654380731,6.38465786044328e-05,7.72981480035518e-05,-4.35664816313698e-05,0.000587144283849939,3.88452730155468e-05,0.000179841935950488,4.41523065889465e-05,-1.03335376544978e-05,-0.000103698838128515,1.73874778657034e-05,-4.76470371676239e-05,8.45876633832633e-05,8.68274660198064e-05,-9.05830989295509e-06,0.000275655304195695,-1.81142639110926e-05,-0.000103177529659963,-5.49998706727556e-05,-5.7195016048313e-06,-2.43063282545093e-05,-3.44868919201072e-05,1,1135,-0.823292663199353,-478.040212150312,13,982.080424300624,1051.1522893328,"group-mcp","elementwise",0.280471538371756,13,"Model4"
4,10.3353497328377,0.8053723214,-0.0071336907611915,0.0122465490673125,0.0304598985931581,0.0208116917446669,0.116362050626581,0.0262807154392501,0.0102296818307013,0.000921643398091866,0.00200047264301666,0.179003113814233,0.000539191734246232,0.00361817892673122,8.18414904922354e-05,0.000273632007114449,0.0608634992278241,0.00200260233517036,4.38416412419191e-05,0.000142074239026884,0.00014923640093439,0.00571442978769417,0.000617438971264417,-1.5262068112244e-05,-5.45144120709629e-05,0.000163919702829348,0.00905345342050894,6.99623345022344e-05,0.000138438028600244,1.01136585702757e-05,2.51409803052335e-05,2.21544148223958e-05,-2.41740384852204e-05,-8.41494320359368e-05,6.24102593611537e-05,4.14265457078809e-05,3.81330865586221e-06,0.000132084363152159,-1.26112167148545e-05,3.58656719176113e-05,4.33302018936021e-05,5.89068515423558e-06,3.57841303159105e-05,-3.55592148131858e-05,5.39273057410956e-05,5.02723921263041e-05,2.37806062449623e-05,5.94952309575512e-05,-1.64606463133125e-05,-1.34798505996616e-05,9.8163033422365e-06,-1.33866896230544e-05,2.00205445181487e-05,4,2897,-0.786366460506427,-461.78818893803,13,949.576377876059,1018.64824290823,"group-mcp","elementwise",0.274163817872605,13,"Model4"
5,10.3353497328377,0.8053723214,0.00467028381895721,-0.00209591295260861,0.00120548078551714,0.0111988885174536,0.00815091568558345,0.0359671310400682,0.00770157587264024,0.00134942696137631,0.000353325377213497,-8.14128368979363e-05,0.161372141561782,0.000131139890140327,-0.000196452535534585,-0.000744526091556955,-0.000255664332250044,0.313041351213421,-1.53170964569814e-05,0.000595855540492112,6.54278005796132e-06,-0.000341064343751832,0.0569516167063145,0.000104973670135841,-0.000121365412362239,-0.00013903023955943,4.41144051199674e-05,0.125915374499596,0.00012499006258115,-5.01076617422741e-05,0.000181182105480524,-1.32892284147171e-05,0.00842730925539874,1.54062117187179e-05,-4.22006376319283e-06,1.2782340062318e-06,4.0533586188136e-05,0.0105543135834438,8.09761323456542e-05,0.000103487727148553,0.000155309654167875,-3.15897590486017e-05,0.00262736974778075,4.62188944137347e-05,7.02493387960115e-05,8.41962090723637e-05,-3.13280094258887e-05,0.000268956364662274,-0.000109173533402116,-1.88410924347665e-05,4.96792391817058e-05,-3.52732667479727e-05,0.000519675276195006,1,1038,-1.38316442354309,-441.923928917888,12,907.847857835775,971.606502480859,"group-mcp","elementwise",0.285963324221822,12,"Model4"
1,10.3353497328377,0.6235705395,0.0214372567506411,0.0514444350688018,0.00117185874080878,0.00268502445823145,0.0539031455673958,0.00779715968525697,-0.00793675274481388,-2.13688803970712e-05,-0.000877725517167556,0.00241576204971318,-0.000550634057620611,0.00891765704332497,-9.92377994399493e-05,-6.44964588441269e-05,-3.82086660499103e-05,-0.000363984838686025,0.000154525802960139,5.34723128768418e-05,-6.95453838128086e-05,-0.000157002693792977,-1.4002750647642e-05,-0.000260458532703695,2.38539848082098e-05,-2.06349845379954e-05,0.000111449510164433,0.000264931456370778,8.66414803329599e-05,6.67035234390572e-05,0.000116235034428314,7.8410427079769e-05,1.28936526862032e-05,-0.000170529209532375,0.000126399583121141,-5.08179782335481e-05,-9.84330852929367e-05,6.1487182251151e-05,1.89150512400643e-05,1.0257120443328e-06,-8.25111444668075e-05,5.69266712461953e-05,0.000100882399075883,1.30997290819399e-05,-1.1738666999411e-05,-2.77051798021304e-05,-7.26389048026282e-05,-2.44506417815135e-05,-9.34817710288401e-06,1.81278549762529e-05,1.9122285254694e-05,5.97727223456172e-05,-1.7486107466632e-05,1,1771,-0.369626610618477,-414.394570866374,7,842.789141732748,879.98168444238,"group-mcp","elementwise",0.264063550940085,7,"Model5"
2,10.3353497328377,0.6235705395,-0.00554493895929936,0.0170731352622618,0.136210950188429,0.00690044951557858,0.01420164312558,0.0301807465883619,0.000837218399973128,0.230812399686395,-0.000515708406821718,0.00342170278742881,0.0153060769594732,0.000128905888209641,0.00675358727721992,0.000295054199674611,7.74060539477824e-05,0.000671592981207319,-0.000325851340698136,0.00291299857103586,0.000142851901559088,0.000181083934434451,0.00167499829447372,2.21272001950614e-05,0.00101899445201206,5.73104491029329e-06,0.000136669286171597,0.000325336990007634,0.000101417874602032,-0.000556033056203056,2.40681369723894e-05,-8.64257790852432e-06,0.000250249165946951,9.83086706426612e-05,-0.000101219865075078,-0.000165198347985539,2.08684278516039e-05,-2.07132887641665e-05,1.45107677515564e-05,-3.04745837769034e-05,3.63064838396828e-05,0.000111841808164449,-2.31416118144158e-05,1.61120486619736e-05,-2.76703389754283e-05,-1.12377811228218e-05,-3.01845826885165e-05,-1.06486704140817e-05,-2.16547226930877e-05,-3.16947495234993e-05,2.61442454217347e-05,-6.63827142609445e-05,1.78569549255914e-05,1,1304,-0.662050013286315,-451.215531657877,10,922.431063315755,975.563267186658,"group-mcp","elementwise",0.270776592149275,10,"Model5"
3,10.3353497328377,0.6235705395,-0.0163325075609716,0.00570630604715286,0.00685849169384986,0.108199570273241,0.064601732433812,0.0336848305936086,0.000274111815189953,0.00991822167169154,0.115583734464929,0.008860414553405,0.0164289382788897,1.90507902014452e-05,0.000251579187610873,0.0599285765995992,0.000502172422190124,0.00991767033639598,-8.57726057843782e-05,7.69727026616292e-05,0.0348994350955891,0.000148277339541135,0.00434780628854272,-5.66524097733986e-05,5.60794790378837e-07,-0.000476022715884048,9.07695739305762e-05,0.00209013670587534,6.52175826513066e-05,-9.5492919782264e-07,0.00109585487929945,0.000111968141324145,0.000373897807473191,-7.22618043893924e-05,7.11747493466934e-06,7.08993979533748e-05,0.000122948676097178,0.00016408260123663,-2.33896696277059e-05,6.60664858799524e-05,9.92159457322309e-05,1.58178437692256e-05,0.000101266282797842,-3.9715157130434e-05,1.88434521837179e-05,3.45067763769959e-06,-1.06360006818869e-05,2.34624725061169e-05,1.80047403028607e-05,-2.00150381795853e-05,2.90604078532554e-05,-1.16465526702932e-05,8.69629314844216e-05,1,1925,-0.688843914985268,-490.03730106611,14,1008.07460213222,1082.45968755148,"group-mcp","elementwise",0.282029382200336,14,"Model5"
4,10.3353497328377,0.6235705395,-0.00183654742017675,0.00694555605253573,0.000908350055648967,0.00194250042427234,0.19241001074645,0.00883493540638996,0.00110069961809228,0.000298921177521839,0.00232662652831475,0.124907577136551,0.037101127092385,0.00158342028861669,0.000287270420974803,0.000531828134991598,0.0439661385279384,0.0115525152242974,-0.000728339214238481,-2.17943235538167e-05,-1.76930283095133e-06,0.0612242872610595,0.0053135930037948,0.000119828568769695,2.47047665340763e-06,5.31971948417667e-05,-0.000313750348399154,0.00124670041633751,-1.19690176232582e-05,-4.20109663571741e-05,8.80812900807272e-05,0.00163256416599479,0.000111578701606606,8.34005006693573e-05,4.0934731555666e-05,-7.27931723879687e-06,0.000270182087984624,8.78296713156383e-05,-5.66901679559916e-05,-7.90155224441246e-05,-1.4734435295546e-06,0.000170270704824329,2.63160623305461e-06,-1.47725056716957e-05,4.67328780816874e-05,2.66603457531543e-05,-0.00012092345917128,8.84132888750392e-07,-8.82738086816817e-06,-1.79000794873752e-05,1.02729371682987e-06,-1.16510045204056e-06,8.28126198092564e-06,1,1501,-0.678317257656749,-434.049870050781,10,888.099740101563,941.231943972466,"group-mcp","elementwise",0.270295537029171,10,"Model5"
