"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id"
1,10.3353497328377,1.0401783519,0.0208154733517767,0.0946875024930553,6.35814243725929e-05,0.00678884906161469,-0.0331831900767016,0.0316160490805357,-0.0135859848094742,6.12823801427532e-05,0.00199806379512805,0.00443233284830012,0.0115224818985584,0.000493540808445543,0.000639454852020178,0.00323212645071965,0.00235147100620024,-0.000102159120555141,-0.00161698180645401,-3.20823848057989e-06,0.00109097528175362,-0.000722920852216711,-0.000238516928290175,0.00133236177963638,0.000231307834151373,-0.000221655819309331,2.86130804032288e-05,7.13498011619652e-05,0.00057448968137217,0.000111234106429878,7.97907353070567e-05,0.000108523612411536,-4.06247243556165e-05,0.0002031179641533,0.000143395576162959,-7.71554403950423e-05,0.00010052448548535,7.41446579602249e-06,-7.54970663771567e-05,2.55269582919105e-06,7.49481618848677e-05,8.47301733556521e-05,-6.55292520013355e-05,-2.66122285058112e-05,-2.14163219118341e-05,-9.89632604658409e-05,-3.67672817948056e-06,-0.000101957367134843,7.08834371423961e-05,3.61499858076569e-05,1.90085420497096e-05,1.74951926051996e-05,4.62270206918485e-05,1,696,-0.526428271427899,-435.489138858187,9,888.978277716375,936.797261200187,"group-lasso","elementwise",0.267819250238083,9,"Model3"
2,10.3353497328377,1.0401783519,-0.00782748540282321,-0.000773384256496777,0.139969257316596,-0.00324313087991369,0.0111483307588335,0.00669281980182104,0.00342588576026944,0.196740446628265,0.00685489122093433,-0.000876244827860446,-0.00442580318143874,0.000345100514763422,0.0878183890607878,0.000469741079932701,-3.4081211943558e-05,0.000364222390301539,0.000287745490313685,0.0116502217577503,0.000530870146750083,0.000102567070098894,0.000515754457621803,-0.000376660124793936,0.00635492887204493,-0.000163656574712608,0.000146350035751357,0.000357029629907844,0.000172833052082749,-0.0013646853137674,8.57313405666054e-05,-5.43677292518027e-05,-0.000141422740840175,0.000144487167727616,0.000283147755399135,2.3247129882114e-05,-1.95366870624005e-05,-4.99946533865333e-05,-0.000126085891339835,5.53812343305937e-05,-8.92812682960802e-06,8.29952939554403e-06,-8.02051127534163e-05,6.81677221283684e-06,8.92210386082128e-05,2.75809265726504e-05,-5.23015192552736e-05,-2.87005224040631e-05,2.1566836724721e-05,0.000173297957811494,5.05853619263435e-05,-3.79127887758657e-05,-1.17780647258099e-05,5,1500,-0.980741409783898,-475.678639739001,11,973.357279478001,1031.80270373599,"group-lasso","elementwise",0.274279806450062,11,"Model3"
3,10.3353497328377,1.0401783519,-0.0290764183037722,0.0148790586661125,0.0108081595010678,0.0898232796645762,0.0266514409824669,0.00564303053434218,0.00116956723412327,0.00337407191116659,0.107961947417447,0.000563203549383847,0.0114634508672734,0.00110054300552418,-1.3127921608591e-06,0.0349677306959357,0.000722895203661223,0.00299093753297308,0.000183856234746732,0.000170134919130908,0.0774280354037273,0.0010306559128373,-0.000572327662538332,0.000218841298477498,0.000289055731772235,0.00801502439931986,9.89126981894296e-05,-0.00046761260024254,0.000327071783881453,-0.000140252738190597,0.000794724790117073,3.72645270532133e-05,0.000225159634315763,5.5637362514851e-06,0.000167148332879888,1.44361507403205e-05,0.000143347066444306,7.00143935297257e-05,0.000109996494140901,8.25262404780671e-05,0.000135228366034618,4.23767183285883e-05,-6.1308953469334e-06,1.86007497193558e-05,7.27547556560088e-05,3.26350686600717e-05,-0.000219604109910641,-8.55527080216844e-06,-2.71845353349551e-05,7.95905348424725e-06,1.98312486665987e-05,-0.000155455441108585,1.05898852693061e-05,5,1500,-0.986530870341207,-587.351459814556,12,1198.70291962911,1262.4615642742,"group-lasso","elementwise",0.294864717123191,12,"Model3"
4,10.3353497328377,1.0401783519,0.0161832448320893,-0.0209233348826881,0.0420525669560719,-0.0356643809247055,0.208712280152163,-0.0269619640207719,0.000633088138936688,0.00116403854347535,0.00120255559716672,0.279603517656692,0.00310713037759618,0.000474452651666464,0.000559679976724113,0.000583869854105603,0.159222041188165,0.000276834460839267,-0.000259688629047712,0.00145764446763058,0.000165098679924504,0.0874386702197792,0.000246164976679673,0.000197334695912643,-0.000601615902898645,0.00027258035237109,0.000205184842515937,3.73283687452346e-05,-0.000160866306116242,-0.000187387670361673,-1.12525860909764e-05,0.00102209295222725,3.70698539836873e-05,-1.11507872367495e-05,4.96993374850056e-05,4.10297963150776e-05,-0.000276198820526935,1.60379965145285e-05,-3.33914718693935e-05,-1.27322905178481e-05,-3.90480582222235e-05,-0.000145273084573619,2.32076681209198e-05,0.000123431816919626,9.6152863343437e-07,-2.02751946621097e-06,-0.000192660417380274,-4.9096620886696e-05,-1.82309864997864e-05,5.86106416808568e-06,-9.17427120669046e-05,0.000136754788403212,3.70428278086266e-05,1,887,-1.42281649052468,-352.778792732726,9,723.557585465453,771.376568949265,"group-lasso","elementwise",0.258452174550739,9,"Model3"
5,10.3353497328377,1.0401783519,-0.0281773290480389,0.0313108687525717,0.0345466680157385,0.0174835416566594,-0.0153284529661491,0.111050147836228,-0.00306252005182435,0.0207960867981408,0.00117449818468007,0.0237519235087301,0.224621110020664,2.82102588027026e-05,-0.000758663217583638,0.000141472675655582,0.00142723394495762,0.138171364350061,9.46257801717072e-05,0.000569749010631991,4.97789715600765e-05,3.98745086362043e-05,-0.00229567385653807,0.000219102260675422,0.000475699297965995,-0.00014437280053739,-0.0001075777465366,0.000157813652525574,-2.02948132891113e-05,0.000113854463440935,5.93134907034043e-05,4.25672086198883e-05,-0.000308795734246813,8.42421420687611e-05,-7.23811235471672e-06,-0.000134789439753352,0.000190872874873396,0.000270734762006111,-6.96019104295369e-05,6.1424585539311e-07,-1.92798217444464e-05,5.59901024434589e-05,-3.51078279091766e-05,-4.78501561629657e-05,2.6894881495853e-06,-4.76755237173912e-05,2.5497444506447e-05,8.49817629883367e-05,3.21339914808592e-05,-3.18687736345631e-05,8.30558187052665e-06,2.42620756724518e-05,-1.89671278635991e-05,5,1500,-1.29824946944791,-595.504917297783,11,1213.00983459557,1271.45525885356,"group-lasso","elementwise",0.309042274507196,11,"Model3"
1,10.3353497328377,0.8053723214,0.024110651021157,0.0723310145703147,0.00783621697888578,0.00133281967842989,0.0227695596482538,0.035116257629213,0.00589927132264076,-0.004803374625421,0.00204722444487188,0.000487448774396429,-0.00635194123522758,0.0104112892719464,0.00266179669714577,3.32509000566818e-05,3.34107706562071e-06,0.0020080710903761,0.00197952377867452,0.00139896959008114,0.000250679793724951,-2.19884027986676e-05,0.000244744804765493,0.000698586131472786,3.75170150362458e-05,-6.90485500587884e-05,9.46131911571226e-06,1.98747275360941e-05,-0.00022670399090723,1.0900826864844e-05,-0.000109536000436871,2.7881835803982e-05,-7.77281015952168e-05,2.41929870664424e-05,-0.000151421502661532,6.87916916355385e-05,-4.21479487305249e-05,0.000189586642710088,1.50674138417426e-05,4.48543650788767e-06,-4.26919739149312e-05,0.000124004975059059,9.9573942924163e-05,-2.19242970081586e-05,-1.58110716052706e-05,-3.01248684054155e-05,3.55734684494948e-05,-0.000173148408316361,-3.28689039988641e-05,6.12988873777958e-05,-1.02242193411974e-05,4.79304152340765e-05,1.46353297802775e-05,1,1368,-0.431309166601547,-408.626662366674,11,839.253324733349,897.698748991342,"group-lasso","elementwise",0.263349241103711,11,"Model4"
2,10.3353497328377,0.8053723214,-0.0259991879925851,0.00289360868276671,0.107058875116203,0.0177118969356442,-0.00737737947068729,0.00753752636347342,0.000930891863415394,0.0756971558206153,0.00841404186539488,0.00600417507401012,0.0012190470517646,-0.00078335104626748,0.0549702174034217,0.000967181325763355,0.00683677772292925,0.000156479843530106,-0.000200062510220758,-0.00880959638507347,-0.000282065091891758,0.00191845351679333,-7.41543030553613e-05,-0.00021569959232222,0.00701944232929113,0.00025643651360597,0.000406112006238801,0.000118651089553636,6.96453581864075e-05,0.00110026316788929,-3.63245240091975e-05,-0.000102437756411618,-3.00763914698222e-05,4.76688579832222e-05,9.55295820292061e-05,-2.11847069317463e-05,0.000102650815648865,6.50415210600425e-05,-0.000100570828730219,0.000225622288311217,-5.18065445292917e-05,4.45745687459494e-05,1.76176335256915e-05,-7.73969928837401e-06,0.000107708108913603,4.01262366341839e-05,-7.55961404473688e-05,0.000110395012489736,9.8667974431875e-06,-4.76241702232611e-05,2.37327507771016e-05,4.84766986616382e-05,3.24097482039519e-05,4,873,-0.712511117776353,-595.961872682288,12,1215.92374536458,1279.68239000966,"group-lasso","elementwise",0.290791986779406,12,"Model4"
3,10.3353497328377,0.8053723214,-0.0170747938590472,-0.00797788311779469,-0.0999833306773823,0.251102167404461,0.00920883956704562,0.0241984771103511,0.00365619919202895,0.00928701177844747,0.146460775111689,0.00484827239683107,0.00932856704726204,0.000187922598983818,0.0018578031149579,0.0849562743173787,0.000457401638113099,0.00494193991347662,0.000199877488352637,0.00112992676420291,0.0052946176285368,0.000105576199829264,0.000878392098446818,1.16756628159893e-05,0.000434143578092449,0.00186658709907046,-2.73027575003751e-06,0.000317540761626623,3.65759938306293e-05,4.14884373145215e-05,-3.28914195206813e-05,-6.56596214762725e-05,0.000530031788640325,-3.1639946482178e-05,-1.2206869177016e-05,1.4894030078938e-05,1.99745839339147e-05,0.000168518304388079,1.59740901747286e-05,8.62997802150189e-05,4.55502208028883e-05,-1.18022049592404e-05,-1.37856701591738e-05,4.03831406132571e-05,-6.06118868952686e-05,-4.02815987520719e-05,-1.22818730305668e-05,-9.73888117941793e-05,6.08704893113123e-08,-7.17613272389596e-05,4.58222327599804e-05,5.25150118091032e-05,5.23029780645466e-05,1,1146,-0.952676027971626,-518.24652499357,13,1062.49304998714,1131.56491501931,"group-lasso","elementwise",0.285097381239606,13,"Model4"
4,10.3353497328377,0.8053723214,-0.00648847076742032,0.0171712459251553,-0.0605873712458501,0.0197255374741322,0.197474161956863,0.00157606710946029,-0.000709021167337885,-0.00437067828382724,0.00796942719111659,0.184274283363721,-0.000660463990177666,0.00316851985203869,0.00699847145820291,0.00224260684752031,0.0920493403569683,-0.00251442105597308,-0.000957410419394563,-0.002529195671984,-0.00230364167069672,0.0187116050127882,0.0051463563752347,0.00206845650785269,0.00175994932188961,-2.87111510118664e-05,0.00570494326563272,0.00231201595337504,0.00279416904830234,0.000322668434790132,-0.000510488573051228,-0.00213496013101123,0.000239164791601754,-0.000238090397054128,-0.000553400595066177,-0.000169003817098661,5.71659247491963e-06,-0.00013672782322726,0.000420982041821488,0.000323842871923475,-3.78458652635512e-05,0.000439727614639997,0.000362037383005977,-0.000209846266466104,0.000863521303294487,-4.007284804955e-05,-0.000786446319035633,0.000238282640859743,-0.000516237584008257,0.00023958140035704,-7.18324265344245e-05,0.000503523480388722,0.000225688902910632,5,1500,-0.961414653217764,-459.7425632171,21,961.4851264342,1073.0627545631,"group-lasso","elementwise",0.274571253011712,21,"Model4"
5,10.3353497328377,0.8053723214,-0.0214141931455793,0.0649593145985142,0.0177351605382928,-0.0204630131101097,0.046613313284366,0.0996802638145474,0.0062267746954344,-0.00267563667755697,0.00765624133843276,0.033940404179009,0.302824481224708,-0.00705606107652066,0.00242250519610469,-0.00943112849931546,0.00284143427228508,0.0540331862193008,0.00153797256131449,0.00217721963092898,0.00115972085389827,0.00174748715987252,0.0311411962281207,0.000361002377072605,0.000622524227040004,0.000597367295362424,0.0013113984983969,0.0096810334402995,0.00143081303358969,-0.000176040675613439,-0.000150260300132508,0.000168535534100206,0.000922129710244241,-0.000277142420489125,3.62681599453259e-05,5.27987631006894e-07,0.000408497297790161,0.00586491357671512,-0.000446952767454787,-3.72554587501204e-05,-0.000117534871914889,0.00011495057276121,4.03917133609437e-05,-5.36492515941046e-05,0.000118035340469678,-6.05685574900409e-06,0.000623160931017998,0.00208332241646561,-0.000136721923843132,0.000219921155690342,-3.1428605036526e-05,-5.79657955084121e-05,-0.000554641997545122,5,1500,-1.19177916335435,-542.05245545162,20,1124.10491090324,1230.36931864505,"group-lasso","elementwise",0.302246567259374,20,"Model4"
